Country,Variable,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Value,Flags,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,81639000.12,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,75936871.15,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,66338376.75,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,73556454.58,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,71700268.57,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,74517439.48,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,80287144.61,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,85822781.83,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,88362538.87,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,89254833.71,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,110625352.4,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,95713267.49,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,100890207.7,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,111000000,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,184000000,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,150144369.6,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,136921624.2,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,138548539.1,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,191806331.5,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,418881759.9,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,476534296,,,,,,,,
Belgium,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,353651515.2,Provisional value,,,,,,,
Belgium,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,282559104.1,,,,,,,,
Belgium,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,287680286.1,,,,,,,,
Belgium,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,269575892.6,,,,,,,,
Belgium,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,260250554.9,,,,,,,,
Belgium,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,277739026.8,,,,,,,,
Belgium,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,252773828.2,,,,,,,,
Belgium,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,251195884.7,,,,,,,,
Belgium,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,283366392.7,,,,,,,,
Belgium,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,303318872.8,,,,,,,,
Belgium,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,267382747.5,,,,,,,,
Belgium,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,263301759.4,,,,,,,,
Belgium,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,290391549.9,,,,,,,,
Belgium,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,264738825,,,,,,,,
Belgium,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,255192878.3,,,,,,,,
Belgium,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,286000000,,,,,,,,
Belgium,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,532000000,Break,,,,,,,
Belgium,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,388835418.7,,,,,,,,
Belgium,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,659112370.2,,,,,,,,
Belgium,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,691800188.5,,,,,,,,
Belgium,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,580074487.9,,,,,,,,
Belgium,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,1131989001,Provisional value,,,,,,,
Belgium,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,1207581227,,,,,,,,
Belgium,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,938237967.9,Provisional value,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,483404039.7,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,232408965.4,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,148120884.2,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,179575254.2,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,111433511.6,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,281214848.1,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,430077133.1,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,457304059.8,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,395771579.2,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,274155347.9,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,261911345.7,,,,,,,,
Bulgaria,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,291385927.6,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,150887051.4,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,238011039.1,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,216034472.5,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,75977394.31,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,99703446.16,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,88188178.85,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,121264005.3,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,105276366,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,100449631.5,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,95963468.78,,,,,,,,
Bulgaria,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,106762860.1,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,383296016.8,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,386131923.3,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,395609726.8,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,187410906,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,380918294.3,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,518265311.9,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,578568065.2,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,501047945.2,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,374604979.5,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,357874814.5,,,,,,,,
Bulgaria,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,398148787.7,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,6437619398,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,5691455315,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,5318311622,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,5128717106,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,4870978939,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,4691262583,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,5504484540,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,5270005831,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,5381162014,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,5645292533,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,6726133947,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,7629780417,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,8770114126,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,10038122468,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,12996115492,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,15378704720,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,14690226572,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,13276299237,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,12344013235,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,5069670070,Break,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,5448215603,,,,,,,,
Canada,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,5731450646,Provisional value,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,5927142957,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,5808754100,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,6301668123,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,6535623893,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,6992211703,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,7408319929,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,6629046938,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,7020429302,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,7176610740,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,7306755333,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,6418741596,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,6091652095,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,7725105761,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,7969005555,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,7817393458,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,8693743139,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,5673369046,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,5604910549,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,3718989859,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,4691792229,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,5172760269,,,,,,,,
Canada,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,4876438053,Provisional value,,,,,,,
Canada,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,12364762355,,,,,,,,
Canada,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,11500209415,,,,,,,,
Canada,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,11619979746,,,,,,,,
Canada,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,11664340999,,,,,,,,
Canada,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,11863190643,,,,,,,,
Canada,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,12099582512,,,,,,,,
Canada,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,12133531479,,,,,,,,
Canada,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,12290435133,,,,,,,,
Canada,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,12557772753,,,,,,,,
Canada,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,12952047866,,,,,,,,
Canada,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,13144875544,,,,,,,,
Canada,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,13721432512,,,,,,,,
Canada,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,16495219886,,,,,,,,
Canada,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,18007128023,,,,,,,,
Canada,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,20813508950,,,,,,,,
Canada,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,24072447859,,,,,,,,
Canada,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,20363595618,,,,,,,,
Canada,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,18881209786,,,,,,,,
Canada,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,16063003094,,,,,,,,
Canada,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,9761462300,,,,,,,,
Canada,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,10620975872,,,,,,,,
Canada,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,10607888699,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,1998,,,0,Units,1020930468,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,1999,,,0,Units,1213047414,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2000,,,0,Units,1261171737,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2001,,,0,Units,1653432441,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2002,,,0,Units,1465293298,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2003,,,0,Units,1357910981,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2004,,,0,Units,1572428272,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2005,,,0,Units,1197890648,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2006,,,0,Units,748584170.9,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2007,,,0,Units,767080144.1,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2008,,,0,Units,805822642.6,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2009,,,0,Units,778007580.8,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2010,,,0,Units,758516029.7,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2011,,,0,Units,968624983.4,Break,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2012,,,0,Units,1098146077,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2013,,,0,Units,1294058759,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2014,,,0,Units,1342427691,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2015,,,0,Units,1173858459,Provisional value,,,,,,,
Chile,Road infrastructure investment,Constant Euro,2016,,,0,Units,1201426625,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,1998,,,0,Units,328163858.5,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,1999,,,0,Units,271713351,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2000,,,0,Units,301487121,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2001,,,0,Units,253697047.7,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2002,,,0,Units,178342384.4,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2003,,,0,Units,256593584.7,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2004,,,0,Units,333270611,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2005,,,0,Units,241345312.5,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2006,,,0,Units,266941228.9,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2007,,,0,Units,325402532.4,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2008,,,0,Units,467576239.4,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2009,,,0,Units,480201258.5,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2010,,,0,Units,370627392.6,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2011,,,0,Units,605720636.7,Break,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2012,,,0,Units,663504960.9,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2013,,,0,Units,620478964.8,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2014,,,0,Units,615613206.3,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2015,,,0,Units,859917303,Provisional value,,,,,,,
Chile,Road infrastructure maintenance,Constant Euro,2016,,,0,Units,745943694.1,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,1998,,,0,Units,1349094326,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,1999,,,0,Units,1484760765,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2000,,,0,Units,1562658858,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2001,,,0,Units,1907129489,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2002,,,0,Units,1643635682,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2003,,,0,Units,1614504566,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2004,,,0,Units,1905698883,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2005,,,0,Units,1439235960,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2006,,,0,Units,1015525400,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2007,,,0,Units,1092482677,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2008,,,0,Units,1273398882,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2009,,,0,Units,1258208839,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2010,,,0,Units,1129143422,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2011,,,0,Units,1574345620,Break,,,,,,,
Chile,Total road spending,Constant Euro,2012,,,0,Units,1761651038,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2013,,,0,Units,1914537724,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2014,,,0,Units,1958040897,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2015,,,0,Units,2033775761,Provisional value,,,,,,,
Chile,Total road spending,Constant Euro,2016,,,0,Units,1947370319,Provisional value,,,,,,,
China,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,6611915341,,,,,,,,
China,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,10984823579,,,,,,,,
China,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,17354537177,,,,,,,,
China,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,18402251942,,,,,,,,
China,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,20982300833,,,,,,,,
China,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,22823816268,,,,,,,,
China,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,64338574290,,,,,,,,
China,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,75611527552,,,,,,,,
China,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,86686192668,,,,,,,,
China,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,88104984621,,,,,,,,
