STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
10,      2291A291 ,1,4,1,00291,0,02,001,46660,'PRICE PRONG             ',,'INGRAM BRANCH RD  ','WEST OF HARRINGTON       ',99.99,3.798,0,,,38555631,075432342,2,3,01,01,09,2017,2,0,267,2016,5,5.8,0,4,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,6.1,2.7,10.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,8,0,54.4,0,32.7,8,N,N,5,7,8,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,285,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,100,0,G,8,59.16
10,      2294A294 ,1,4,1,00294,0,02,001,22040,'NORFOLK SOUTHERN        ',,'SCARBOROUGH RD    ','NORTH OF DOVER           ',99.99,0.515,0,,,39112057,075333322,2,3,01,01,16,1999,2,0,14382,2016,9,14.9,0,43,0,1,0,1,1,5,N,0,0,A,5,2,6,02,0,00,3,0,11.6,31.1,72.4,2.7,0,11.6,14.9,99.99,R,7.08,R,8.3,0,7,6,7,N,N,1,85,1,51,6,5,9,5,N,8,,1,,1117,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,0,1,1,0,1,9,0,,Y,N,17466,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,92.6,0,F,6,1078.76
10,      2294B294 ,1,4,1,00294,0,02,001,22040,'FORK BRANCH             ',,'SCARBOROUGH RD    ','NORTH OF DOVER           ',99.99,0.66,0,,,39112913,075333191,2,3,01,01,16,1999,2,0,14382,2016,9,11.6,0,0,0,1,0,0,1,5,0,0,0,A,5,5,6,02,0,00,14,0,11.6,20.1,293.2,2.7,0,11.6,14.9,99.99,N,0,N,0,0,7,6,6,8,N,1,86,1,51.5,6,5,N,5,8,8,,1,,1017,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,0,1,1,0,1,6,0,,Y,8,17466,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,96.6,0,F,6,4368.68
10,      2299B299 ,1,4,1,00299,0,02,001,73940,'MARSHYHOPE CREEK        ',,'HEMPING RD        ','WEST OF HARRINGTON       ',99.99,1.287,0,,,38543038,075384583,2,3,01,01,09,1928,1,0,142,2015,0,4.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.9,9.4,10.2,0,0,4.9,5.5,99.99,N,0,N,0,0,7,7,5,6,N,0,54.4,0,32.7,5,2,N,5,7,8,31,1,16.3,1016,24,N  ,N  ,N  ,,,,380,38,570,,,,_              ,0,N,3,,0,0,1969,1,6,0,0,6,0,,Y,7,202,2036,0,N,5/4/2018,B,A ,,,,,,,,,2,,74.5,2,F,5,56.1
10,      2303A303 ,1,4,1,00303,0,02,001,31420,'CATTAIL BRANCH          ',,'HIGH STUMP RD.    ','W. OF FARMINGTON         ',99.99,1.577,0,,,38522935,075413285,4,3,01,01,09,1969,2,0,49,2016,5,5.3,0,3,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,5.3,2.1,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,54.4,0,32.7,6,N,N,5,7,8,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,52,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,100,0,F,6,38.69
10,      2304C304 ,1,4,1,00304,0,02,001,880,'MARSHYHOPE CREEK        ',,'ANDREWVILLE RD    ','N/W OF ANDREWVILLE       ',99.99,1.545,0,,,38521040,075385867,7,3,01,01,09,1969,2,0,432,2015,5,5.9,0,0,0,0,0,0,1,5,0,0,0,A,1,5,5,05,0,00,2,0,8.5,10.4,21.6,0,0,8.5,9.3,99.99,N,0,N,0,0,5,5,6,5,N,1,88.9,1,62.6,5,5,N,5,7,8,,,,916,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,2,6,0,0,6,0,,Y,7,454,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,84.8,0,F,5,200.88
10,      2305A305 ,1,4,1,00305,0,02,001,31420,'GREEN BRANCH            ',,'GREENVILLE RD     ','S/W OF HARRINGTON        ',99.99,0.901,0,,,38530989,075394732,1,3,01,01,09,1986,2,0,249,2015,5,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,01,0,00,1,0,9.7,6.4,6.9,0,0,9.7,10.3,99.99,N,0,N,0,0,7,7,6,8,N,1,40.2,1,28,6,6,N,5,7,8,,,,1016,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,8,6,0,0,6,0,,Y,8,272,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,94,0,F,6,71.07
10,      2307A307 ,1,4,1,00307,0,02,001,31420,'GREEN BRANCH            ',,'GALLO RD          ','WEST OF FARMINGTON       ',99.99,0.74,0,,,38514518,075401286,3,3,01,01,09,1985,2,0,397,2016,6,5.8,0,0,0,1,1,0,0,5,0,0,0,A,1,5,7,01,0,00,1,0,9.4,9.8,10,0,0,9.4,9.9,99.99,N,0,N,0,0,7,7,6,5,N,1,66.9,1,48.2,6,6,N,5,7,6,,,,1017,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,2007,8,6,0,0,13,0,,Y,8,425,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98.9,0,F,6,99
10,      2308B308 ,1,4,1,00308,0,02,001,5940,'MARSHYHOPE CREEK        ',,'FISHER'S BRIDGE RD','N.E. OF ADAMSVILLE       ',99.99,2.897,0,,,38505837,075402524,7,3,01,01,09,1969,2,0,397,2016,5,5.2,0,6,0,0,0,0,0,5,0,0,0,A,1,5,9,19,0,00,3,0,8,5,16.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,5,0,54.4,0,32.7,5,N,N,5,7,8,,,,1017,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,425,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,85.9,0,F,5,87.88
10,      2345 345 ,1,4,1,00345,0,02,001,22590,'SR 1                    ',,'SIMMS WOODS RD    ','EAST OF CHESWOLD         ',99.99,0.805,0,,,39131741,075335399,6,3,01,01,09,1991,2,4,587,2015,9,13.4,0,30,0,1,1,1,0,5,0,0,0,A,1,1,4,02,0,00,2,0,13.4,37.2,76,0,0,13.4,14.2,99.99,H,5.08,H,6.4,9.3,7,7,7,N,N,1,57.2,1,41.7,7,9,7,5,N,8,,,,916,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,6,0,,Y,N,641,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,99.8,0,G,7,1079.2
10,      2356A356A,1,4,1,0356A,0,02,001,61265,'TIDBURY CREEK           ',,'SORGHUM MILL RD.  ','LEBANON                  ',99.99,0.563,0,,,39065803,075300530,3,3,01,01,17,1989,2,0,4600,2016,6,10.1,0,0,0,1,0,0,1,5,0,0,0,A,1,5,5,05,0,00,1,0,9.1,19.5,20.5,0,0,9.1,10,99.99,N,0,N,0,0,7,7,6,8,N,1,99.9,1,49.9,6,4,N,5,7,8,35,1,20.5,917,24,N  ,N  ,N  ,,,,220,22,331,,,,_              ,0,N,2,,0,0,0,2,6,0,1,9,0,,Y,8,7968,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,81.2,0,F,6,205
10,      2356B356 ,1,3,1,00010,0,02,001,81120,'ST. JONES RIVER         ',,'LEBANON RD/SR10 WB','SOUTH OF DOVER           ',99.99,3.782,0,,,39073520,075295180,0,3,01,01,17,1965,2,0,11822,2016,5,11.6,1,0,0,1,1,1,1,5,1,3.7,12.2,A,1,5,4,02,0,00,3,0,8.5,35.1,92.2,0,0,8.5,10.5,99.99,N,0,N,0,0,7,6,4,8,N,3,97.3,3,75.1,4,3,N,5,8,8,35,1,92.2,917,24,N  ,Y12,N  ,,0717,,1038,104,1556,,,,_              ,0,L,1,,0,0,0,1,3,0,1,11,0,5,Y,5,13684,2037,0,N,5/4/2018,B,A ,,,,,,,,,1,,54,1,P,4,968.1
10,      2356C356 ,1,3,1,00010,0,02,001,81120,'ST. JONES RIVER         ',,'LEBANON RD/SR10 EB','SOUTH OF DOVER           ',99.99,3.83,0,,,39073480,075295120,0,3,01,01,17,1978,2,0,11822,2016,6,11.9,1,0,0,1,1,1,0,5,1,3.7,12.2,A,1,5,4,02,0,00,3,0,11.6,35.1,92.2,0,0,11.6,12.4,99.99,N,0,N,0,0,7,6,5,8,N,3,70.8,3,54.5,5,7,N,5,8,8,,,,917,24,N  ,Y24,N  ,,0717,,,,,,,,_              ,0,R,1,,0,0,0,1,3,0,0,11,0,5,Y,5,13685,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,89,0,F,5,1143.28
10,      2357B357 ,1,3,1,00010,0,02,001,21355,'SR 1 N&S                ',,'RD 357            ','MAIN GATE DAFB           ',99.99,1.158,0,,,39071684,075284686,0,3,01,01,19,1998,3,4,13922,2015,9,24.4,0,0,0,1,0,0,0,5,N,0,0,A,5,1,4,02,0,00,2,0,24.4,29.3,58.5,1.8,1.8,24.4,28.7,99.99,H,5.03,H,3,3.1,7,6,7,N,N,3,81.2,3,62.7,6,9,4,5,N,8,,1,,1016,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,8,0,,Y,N,17304,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,96,0,F,6,1678.95
10,      2363A363 ,1,4,1,00363,0,02,001,34580,'CYPRESS BRANCH          ',,'CYPRESS BRANCH RD ','SOUTH OF DOVER           ',99.99,0.386,0,,,39054742,075291156,2,3,01,01,19,1993,2,0,1903,2015,6,6.1,0,0,0,1,0,0,0,5,0,0,0,A,1,5,7,01,0,00,1,0,11,9.1,9.8,0,0,11,12.2,99.99,N,0,N,0,0,6,6,7,8,N,1,99.9,1,74.4,6,6,N,5,7,8,,1,,1116,24,N  ,N  ,N  ,,,,0,,,,,,_              ,0,N,2,,0,0,0,8,6,2,0,8,0,,Y,8,2659,2036,0,N,5/4/2018,B,K*,,1170,0363001,1,12,12,,,0,,97.8,0,F,6,119.56
10,      2364B364 ,1,4,1,00364,0,02,001,27560,'BEAVER GUT DITCH        ',,'PONDEROSA DR      ','NORTH OF LITTLE HEAVEN   ',99.99,3.27,0,,,39050918,075275556,4,3,01,01,19,1999,2,0,1751,2016,A,6.4,0,0,0,0,1,0,1,5,0,0,0,A,1,5,6,05,0,00,6,0,8.4,13.3,84.2,0,0,8.4,8.6,99.99,N,0,N,0,0,7,8,8,8,N,1,97.5,1,58.4,8,4,N,5,7,8,,,,1017,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,13,0,,Y,8,2300,2037,0,N,5/4/2018,B,L*,,Q250,K364002,0,11,11,,,0,,87.9,0,G,7,724.12
10,      2371A371 ,1,4,1,00371,0,02,001,42900,'DOUBLE RUN CREEK        ',,'BARRETT'S CHAP    ','SOUTH OF LITTLE HEAVEN   ',99.99,6.92,0,,,39020425,075290057,3,3,01,01,09,2015,2,0,1430,2016,5,6.4,0,15,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,00,3,0,10.2,3.5,14.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,3,60.8,3,56.2,7,N,N,5,7,8,,,19.5,417,24,N  ,Y48,N  ,,0417,,0,0,0,2017,,,_              ,0,N,2,,0,0,0,N,N,N,N,6,0,,Y,8,1777,2036,0,N,5/4/2018,B,K*,,L11E,K371002,0,11,11,,,0,*,99.8,0,G,7,90.88
10,      2371C371 ,1,4,1,00371,0,02,001,11410,'HUDSON BRANCH           ',,'BARRETT'S CHPL RD ','EAST OF CANTERBURY       ',99.99,1.223,0,,,39021990,075324953,2,3,01,01,09,1985,2,0,1716,2016,5,6.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,00,3,0,9.9,2.2,8.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,54.4,0,32.7,8,N,N,5,7,8,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,1838,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,96.8,0,G,8,58.65
10,      2378B378 ,1,4,1,00378,0,02,001,42040,'MC GINNIS POND          ',,'McGINNIS POND RD  ','EAST OF CANTERBURY       ',99.99,1.078,0,,,39021032,075303805,3,3,01,01,09,1968,2,0,1915,2016,5,6.9,0,0,0,0,0,0,1,5,0,0,0,A,1,5,1,19,0,00,2,0,10.4,4.3,8.7,0,0,10.4,11,99.99,N,0,N,0,0,N,N,N,7,6,3,70.8,3,53.5,6,6,N,5,5,8,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,14,0,,Y,8,2050,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,96.7,0,F,6,95.7
10,      2380A380 ,1,4,1,00380,0,02,001,865,'ANDREWS LAKE            ',,'ANDREWS LAKE RD   ','N/W OF FREDERICA         ',99.99,2.157,0,,,39012963,075303068,4,3,01,01,09,1964,2,0,995,2015,5,6.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,05,0,00,1,0,8.4,10.3,11.2,0,0,8.4,9.2,99.99,N,0,N,0,0,8,8,6,6,N,1,81.6,1,60.8,6,5,N,5,8,6,,,,1116,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,2,6,0,0,6,0,,Y,8,899,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,87,0,F,6,103.04
10,      2381A381 ,1,4,1,00381,0,02,001,42040,'HUDSON BRANCH           ',,'FOX CHASE RD      ','EAST OF CANTERBURY       ',99.99,0.708,0,,,39015710,075312925,5,3,01,01,09,2011,2,0,914,2016,5,5.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,1,0,10.2,6.2,7,0,0,10.4,11.1,99.99,N,0,N,0,0,N,N,N,5,8,3,56.4,3,43.5,8,6,N,5,7,8,31,1,7.4,1117,24,N  ,N  ,N  ,,,,135,14,203,,,,_              ,0,N,2,,0,0,0,2,6,0,1,13,0,,Y,8,882,2037,0,N,5/4/2018,B,K*,,L110,K381001,0,11,11,,,0,,99.8,0,G,8,77.7
10,      2384A384 ,1,4,1,00384,0,02,001,46660,'KILLEN POND SPILLWAY    ',,'KILLENS POND RD   ','S.E. OF FELTON           ',99.99,13.519,0,,,38585301,075314624,5,3,01,01,07,1969,2,0,1875,2016,5,7.6,0,0,0,1,0,0,1,5,0,0,0,A,1,5,5,02,0,00,1,0,13,11.9,12.5,0,0,13,14,99.99,N,0,N,0,0,5,8,7,7,N,1,71.7,1,61.7,7,7,N,5,7,8,,,,1017,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,0,0,0,13,0,,Y,8,2429,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97.6,0,F,5,175
10,      2384C384 ,1,4,1,00384,0,02,001,46700,'BROWNS BRANCH           ',,'KILLENS POND RD   ','N. OF MELVINS CROSSROADS ',99.99,10.155,0,,,38570702,075312137,2,3,01,01,09,1987,2,0,1443,2016,5,6.3,0,0,0,0,0,1,1,5,0,0,0,A,1,5,3,19,0,00,3,0,11.6,2.5,9.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,5,0,54.4,0,32.7,5,N,N,5,7,7,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,1546,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,87.8,0,F,5,58.59
10,      2388A388 ,1,3,1,00015,0,02,001,61880,'COURSEYS POND           ',,'CANTERBURY RD/SR15','COURSEYS POND            ',99.99,8.75,0,,,38592001,075303797,1,3,01,01,07,1986,2,0,5100,2015,5,12.2,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,13.4,22.1,24.1,0,0,13.4,14.2,99.99,N,0,N,0,0,7,6,6,7,N,3,99.9,3,92.2,6,6,N,5,8,8,,,,1016,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,6,0,,Y,8,5747,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97.8,0,F,6,342.22
10,      2388B388 ,1,3,1,00015,0,02,001,46660,'McCOLLEY'S POND         ',,'CANTERBURY RD/SR15','McCOLLEY'S POND          ',99.99,5.858,0,,,38580253,075293472,2,3,01,01,17,1984,2,0,6502,2016,5,7.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,13.4,22.3,24.3,0,0,13.4,14.4,99.99,N,0,N,0,0,6,6,6,7,N,3,99.9,3,94.1,6,6,N,5,8,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,10,0,,Y,8,7590,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97.4,0,F,6,349.92
10,      2389A389 ,1,4,1,00389,0,02,001,28440,'MURDERKILL RIVER        ',,'MARKET ST         ','FREDERICA                ',99.99,0.113,0,,,39000709,075275609,2,3,01,01,09,1996,2,0,669,2016,9,6.7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,05,0,00,2,0,9,15.6,32.3,0,0,9,9.8,99.99,N,0,N,0,0,7,8,7,8,N,1,86.2,1,51.7,7,5,N,5,7,8,,1,,717,24,N  ,Y48,N  ,,0415,,1,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,13,0,,Y,8,715,2037,0,N,5/4/2018,B,K*,,1140,K389001,1,09,09,,,0,,96.9,0,G,7,316.54
10,      2390C390 ,1,4,1,00390,0,02,001,28440,'BROWNS BRANCH           ',,'FORK LANDING RD   ','S.W. OF FREDERICA        ',99.99,1.255,0,,,38585548,075284831,3,3,01,01,09,1957,2,0,294,2015,5,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,9.1,12.6,13.1,0,0,9.1,11.1,99.99,N,0,N,0,0,5,5,6,7,N,3,52.6,3,39.9,5,6,N,5,7,8,,,,916,24,N  ,Y24,N  ,,0916,,,,,,,,_              ,0,N,2,,0,0,0,2,6,0,0,12,0,,Y,8,365,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,88,0,F,5,145.41
10,      2398B398 ,1,4,1,00398,0,02,001,46660,'BROWNS BRANCH           ',,'SANDBOX RD        ','N.E. OF HARRINGTON       ',99.99,4.12,0,,,38573210,075303103,3,3,01,01,07,1966,2,0,308,2016,5,6.5,0,0,0,0,0,0,1,5,0,0,0,A,1,5,1,01,0,00,1,0,8.6,7,7.3,0,0,8.6,9.8,99.99,N,0,N,0,0,7,7,6,5,N,1,61.7,1,37.2,6,6,N,5,7,7,,,,917,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,6,0,0,13,0,,Y,7,329,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98,0,F,6,71.54
10,      2409A409 ,1,4,1,00409,0,02,001,80700,'SWAN CREEK              ',,'NEW WARF RD       ','EAST OF MILFORD          ',99.99,2.511,0,,,38561486,075241138,0,3,01,01,09,1971,2,0,137,2016,5,6.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,01,0,00,2,0,11.1,9.1,19.2,0,0,11.1,12.1,99.99,N,0,N,0,0,6,6,5,7,N,1,54.4,1,32.7,5,9,N,5,7,6,35,1,19.2,717,24,N  ,Y24,N  ,,0517,,250,25,376,,,,_              ,0,N,2,,0,0,0,1,6,0,0,13,0,,Y,8,319,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,86,0,F,5,232.32
10,      2418A418 ,1,4,1,00418,0,02,001,7270,'TRIB.MURDERKILL RIVER   ',,'BROCKOMBRIDGE RD  ','SOUTH OF BOWERS BEACH    ',99.99,0.805,0,,,39005302,075225286,2,3,01,01,09,1994,2,0,57,2015,5,5.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,7,01,0,00,1,0,8.8,8.7,9.6,0,0,8.8,9.3,99.99,N,0,N,0,0,7,7,6,8,N,1,68,1,45.4,6,7,N,5,7,8,,1,,1016,24,N  ,N  ,N  ,,,,0,,,,,,_              ,0,N,2,,0,0,0,8,6,0,0,6,0,,Y,8,62,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,97,0,F,6,89.28
10,      2429A429 ,1,4,1,00429,0,02,001,46680,'BROWNS BRANCH           ',,'JACKSON DITCH RD. ','N.E. HARRINGTON          ',99.99,9.592,0,,,38563467,075322066,3,3,01,01,09,2012,2,0,464,2015,A,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,1,0,16.3,6.2,7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,3,72.9,3,56.2,8,N,N,5,7,8,31,1,9.1,1016,24,N  ,N  ,N  ,,,,150,15,225,,,,_              ,0,N,2,,0,0,0,N,N,N,N,6,0,,Y,8,576,2038,0,N,5/4/2018,B,K*,,L11E,K429001,0,11,11,,,0,*,96.9,0,G,8,42.7
10,      2430A430 ,1,4,1,00430,0,02,001,33120,'BROWNS BRANCH           ',,'JACKSON DITCH RD  ','EAST OF HARRINGTON       ',99.99,1.287,0,,,38555386,075330393,2,3,01,01,09,1974,2,0,1557,2016,5,6.4,0,0,0,0,0,0,1,5,0,0,0,A,1,5,1,19,0,00,3,0,11.6,3.7,11.6,0,0,11.6,12.2,99.99,N,0,N,0,0,N,N,N,7,7,1,73.8,1,44.2,7,6,N,5,7,8,,,,817,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,1668,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97.9,0,G,7,141.52
10,      2442A442 ,1,4,1,00442,0,02,003,77060,'TANTROUGH BRANCH        ',,'ABBOTTS POND RD   ','SW OF MILFORD            ',30.45,1.738,0,,,38532270,075292570,6,3,01,01,09,1970,2,0,1279,2015,4,9.1,0,30,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,3,0,9.1,1.8,6.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,54.4,0,32.7,6,N,N,5,7,8,,,0,716,24,N  ,Y48,N  ,,0716,,,,,,,,_              ,0,N,2,,0,0,0,N,N,0,N,6,0,,Y,8,1343,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,99.6,0,F,6,61.88
10,      2443B443 ,1,4,1,00443,0,02,001,33380,'TRIB. TO HAVEN LAKE     ',,'WILLIAMSVILLE RD. ','WEST OF MILFORD          ',30.45,4.86,0,,,38544880,075273874,2,3,01,01,08,1979,2,0,1988,2016,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,9,19,0,00,3,0,6.7,1.8,6.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,54.4,0,32.7,7,N,N,5,6,6,,,,1017,24,N  ,Y48,N  ,,1015,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,1970,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,96.8,0,G,7,47.45
