,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
212,213,Idaho,1992,1.0582,1,0.0928,0.0358,0.057,0.0928,0.0358,0.057,0.0,0.0,0.0,ID
213,214,Idaho,1993,1.1496,1,0.0866,0.0326,0.054000000000000006,0.0866,0.0326,0.054000000000000006,0.0,0.0,0.0,ID
214,215,Idaho,1994,1.1784,1,0.0885,0.032,0.0565,0.0885,0.032,0.0565,0.0,0.0,0.0,ID
215,216,Idaho,1995,1.0881,1,0.095,0.0326,0.0625,0.095,0.0326,0.0625,0.0,0.0,0.0,ID
216,217,Idaho,1996,1.1693,1,0.0864,0.0343,0.0521,0.0864,0.0343,0.0521,0.0,0.0,0.0,ID
217,218,Idaho,1997,1.0976,1,0.0896,0.045,0.0446,0.0896,0.045,0.0446,0.0,0.0,0.0,ID
218,219,Idaho,1998,1.1516,1,0.086,0.0437,0.0423,0.086,0.0437,0.0423,0.0,0.0,0.0,ID
219,220,Idaho,1999,1.1086,1,0.0847,0.0432,0.0415,0.0847,0.0432,0.0415,0.0,0.0,0.0,ID
220,221,Idaho,2000,1.1853,1,0.0875,0.0408,0.0467,0.0875,0.0408,0.0467,0.0,0.0,0.0,ID
221,222,Idaho,2002,0.9085,1,0.0817,0.0381,0.0437,0.0817,0.0381,0.0437,0.0,0.0,0.0,ID
222,223,Idaho,2004,1.1576,1,0.0776,0.0351,0.0425,0.0776,0.0351,0.0425,0.0,0.0,0.0,ID
223,224,Idaho,2005,1.1222,1,0.0767,0.0337,0.043,0.0767,0.0337,0.043,0.0,0.0,0.0,ID
224,225,Idaho,2006,1.1628,1,0.0793,0.0351,0.0442,0.0793,0.0351,0.0442,0.0,0.0,0.0,ID
225,226,Idaho,2007,1.24,1,0.079,0.0339,0.0451,0.0789,0.0339,0.0451,0.0,0.0,0.0,ID
226,227,Idaho,2008,0.9774,1,0.0801,0.0348,0.0453,0.0801,0.0348,0.0453,0.0,0.0,0.0,ID
227,228,Idaho,2009,0.7837,1,0.0763,0.0319,0.0444,0.0763,0.0319,0.0444,0.0,0.0,0.0,ID
228,229,Idaho,2010,1.0361,1,0.0806,0.0313,0.0493,0.0806,0.0313,0.0493,0.0,0.0,0.0,ID
229,230,Idaho,2011,1.1738,1,0.0834,0.0328,0.0506,0.0834,0.0328,0.0506,0.0,0.0,0.0,ID
230,231,Idaho,2012,1.0181,1,0.0775,0.0347,0.0428,0.0775,0.0347,0.0428,0.0,0.0,0.0,ID
231,232,Idaho,2013,1.0845,1,0.0743,0.0336,0.0407,0.0743,0.0336,0.0407,0.0,0.0,0.0,ID
232,233,Idaho,2014,1.1898,1,0.0753,0.0345,0.0407,0.0752,0.0345,0.0407,0.0,0.0,0.0,ID
233,234,Idaho,2015,1.0739,1,0.0737,0.033,0.0407,0.0737,0.0329,0.0407,0.0,0.0,0.0,ID
234,235,Idaho,2016,1.0481,1,0.0673,0.0311,0.0363,0.0673,0.0311,0.0363,0.0,0.0,0.0,ID
235,236,Idaho,2017,1.1897,1,0.0671,0.0326,0.0345,0.0671,0.0326,0.0345,0.0,0.0,0.0,ID
236,237,Illinois,1977,1.0147,1,0.0845,0.0322,0.0523,0.081,0.0306,0.0504,0.0035,0.0016,0.0019,IL
237,238,Illinois,1978,1.0433,1,0.0671,0.0331,0.034,0.0641,0.0312,0.0329,0.003,0.0019,0.0011,IL
238,239,Illinois,1979,1.0688,1,0.0771,0.0362,0.0409,0.0734,0.0346,0.0388,0.0037,0.0016,0.0021,IL
239,240,Illinois,1980,1.0624,1,0.0877,0.0344,0.0534,0.0846,0.0328,0.0518,0.0032,0.0016,0.0016,IL
240,241,Illinois,1981,1.0438,1,0.0785,0.0308,0.0477,0.0756,0.0294,0.0462,0.0029,0.0014,0.0015,IL
241,242,Illinois,1982,1.0543,1,0.0666,0.0328,0.0338,0.0635,0.0314,0.0321,0.003,0.0014,0.0017,IL
242,243,Illinois,1983,1.0539,1,0.0691,0.032,0.0372,0.0657,0.0302,0.0355,0.0034,0.0018,0.0016,IL
243,244,Illinois,1984,1.1002,1,0.0757,0.0334,0.0422,0.0708,0.0317,0.0391,0.0048,0.0017,0.0031,IL
244,245,Illinois,1985,1.0878,1,0.0828,0.0348,0.048,0.0777,0.0331,0.0446,0.0051,0.0017,0.0034,IL
245,246,Illinois,1986,1.0869,1,0.0768,0.0332,0.0436,0.0723,0.0316,0.0407,0.0045,0.0016,0.0029,IL
246,247,Illinois,1987,1.0867,1,0.0768,0.0328,0.044000000000000004,0.0735,0.0311,0.0424,0.0033,0.0017,0.0016,IL
247,248,Illinois,1988,1.0541,1,0.0767,0.0327,0.044000000000000004,0.0701,0.0311,0.039,0.0067,0.0017,0.005,IL
248,249,Illinois,1989,1.1002,1,0.0779,0.0328,0.0451,0.0693,0.0312,0.0381,0.0085,0.0016,0.0069,IL
249,250,Illinois,1990,1.1087,1,0.0769,0.0328,0.044000000000000004,0.0707,0.0312,0.0396,0.0061,0.0017,0.0045,IL
250,251,Illinois,1991,1.0367,1,0.075,0.0314,0.0436,0.0709,0.0296,0.0413,0.0041,0.0019,0.0023,IL
251,252,Illinois,1992,1.0427,1,0.0755,0.0317,0.0438,0.0712,0.0299,0.0413,0.0043,0.0018,0.0025,IL
252,253,Illinois,1993,1.0404,1,0.0663,0.0282,0.0381,0.057999999999999996,0.0264,0.0316,0.0083,0.0018,0.0065,IL
253,254,Illinois,1994,1.0633,1,0.0658,0.0301,0.0356,0.0603,0.0283,0.032,0.0055,0.0019,0.0036,IL
254,255,Illinois,1995,1.0403,1,0.0647,0.0274,0.0373,0.0593,0.0255,0.0337,0.0054,0.0019,0.0035,IL
255,256,Illinois,1996,1.0695,1,0.0603,0.0279,0.0324,0.0567,0.0262,0.0305,0.0035,0.0017,0.0018,IL
256,257,Illinois,1997,1.0734,1,0.0605,0.0279,0.0327,0.055999999999999994,0.0262,0.0298,0.0046,0.0017,0.0029,IL
257,258,Illinois,1998,1.0669,1,0.0564,0.0269,0.0295,0.0526,0.0251,0.0275,0.0038,0.0018,0.002,IL
258,259,Illinois,1999,1.0624,1,0.055,0.0256,0.0295,0.0499,0.0239,0.026000000000000002,0.0051,0.0017,0.0034,IL
259,260,Illinois,2000,1.0799,1,0.0546,0.0281,0.0265,0.05,0.0264,0.0236,0.0046,0.0017,0.0028,IL
260,261,Illinois,2002,0.8429,1,0.0649,0.026000000000000002,0.039,0.0605,0.0244,0.0361,0.0045,0.0016,0.0029,IL
261,262,Illinois,2004,1.0369,1,0.0515,0.0246,0.0269,0.0466,0.0227,0.0239,0.0049,0.0019,0.003,IL
262,263,Illinois,2005,1.0199,1,0.054000000000000006,0.0253,0.0287,0.0495,0.0233,0.0263,0.0045,0.002,0.0024,IL
263,264,Illinois,2006,1.065,1,0.053,0.0251,0.027999999999999997,0.0488,0.0231,0.0257,0.0043,0.002,0.0023,IL
264,265,Illinois,2007,1.1012,1,0.0611,0.0267,0.0343,0.0499,0.0249,0.0251,0.0111,0.0018,0.0093,IL
265,266,Illinois,2008,0.8859999999999999,1,0.0591,0.0276,0.0315,0.0487,0.0255,0.0232,0.0104,0.0021,0.0083,IL
266,267,Illinois,2009,0.5983,1,0.0609,0.0269,0.034,0.0476,0.0238,0.0239,0.0133,0.0031,0.0102,IL
267,268,Illinois,2010,0.9758,1,0.0635,0.0231,0.0403,0.0498,0.0211,0.0287,0.0136,0.002,0.0116,IL
268,269,Illinois,2011,1.0494,1,0.0552,0.0232,0.032,0.0516,0.0213,0.0303,0.0036,0.002,0.0016,IL
269,270,Illinois,2012,0.9248,1,0.0559,0.0232,0.0327,0.0518,0.0213,0.0305,0.0041,0.0019,0.0022,IL
270,271,Illinois,2013,1.0565,1,0.0545,0.0221,0.0325,0.048,0.0202,0.0278,0.0065,0.0019,0.0046,IL
271,272,Illinois,2014,1.0998,1,0.0557,0.0241,0.0316,0.0471,0.0221,0.025,0.0086,0.002,0.0066,IL
272,273,Illinois,2015,0.9632,1,0.0626,0.0244,0.0382,0.049,0.0224,0.0266,0.0136,0.002,0.0115,IL
273,274,Illinois,2016,0.9253,1,0.0684,0.0224,0.046,0.0495,0.0202,0.0292,0.0189,0.0021,0.0168,IL
274,275,Illinois,2017,1.0164,1,0.0636,0.0221,0.0416,0.0434,0.0198,0.0236,0.0202,0.0023,0.0179,IL
275,276,Indiana,1977,1.0775,1,0.0878,0.0363,0.0515,0.0862,0.0353,0.0509,0.0016,0.0011,0.0005,IN
276,277,Indiana,1978,1.1366,1,0.0809,0.0393,0.0417,0.079,0.038,0.0411,0.0019,0.0013,0.0006,IN
277,278,Indiana,1979,1.0963,1,0.0895,0.0413,0.0482,0.0863,0.04,0.0463,0.0031,0.0013,0.0019,IN
278,279,Indiana,1980,1.0019,1,0.0895,0.0364,0.0532,0.0862,0.035,0.0512,0.0033,0.0014,0.002,IN
279,280,Indiana,1981,1.0076,1,0.0759,0.0334,0.0425,0.0734,0.0321,0.0412,0.0025,0.0013,0.0013,IN
280,281,Indiana,1982,1.0257,1,0.0689,0.0372,0.0316,0.066,0.0359,0.0302,0.0029,0.0014,0.0015,IN
281,282,Indiana,1983,1.0264,1,0.0622,0.0359,0.0263,0.0594,0.0346,0.0248,0.0028,0.0013,0.0015,IN
282,283,Indiana,1984,1.095,1,0.0721,0.0346,0.0376,0.0639,0.0333,0.0305,0.0083,0.0012,0.006999999999999999,IN
283,284,Indiana,1985,1.1173,1,0.0738,0.0355,0.0383,0.0715,0.0338,0.0378,0.0023,0.0018,0.0005,IN
284,285,Indiana,1986,1.1045,1,0.0724,0.0349,0.0376,0.0697,0.0335,0.0362,0.0028,0.0014,0.0014,IN
285,286,Indiana,1987,1.0739,1,0.0724,0.0355,0.0368,0.0704,0.0344,0.036000000000000004,0.002,0.0012,0.0008,IN
286,287,Indiana,1988,1.0688,1,0.0712,0.0345,0.0366,0.0687,0.0332,0.0354,0.0025,0.0013,0.0012,IN
287,288,Indiana,1989,1.1013,1,0.0679,0.0317,0.0362,0.0654,0.0303,0.0351,0.0025,0.0014,0.0012,IN
288,289,Indiana,1990,1.0815,1,0.0624,0.0326,0.0298,0.0604,0.0311,0.0293,0.002,0.0015,0.0005,IN
289,290,Indiana,1991,1.0413,1,0.0613,0.0312,0.0301,0.0599,0.0301,0.0298,0.0014,0.0011,0.0004,IN
290,291,Indiana,1992,1.0539,1,0.0599,0.0302,0.0297,0.0584,0.0292,0.0292,0.0014,0.001,0.0005,IN
291,292,Indiana,1993,1.0365,1,0.0621,0.0295,0.0326,0.0602,0.0285,0.0317,0.0019,0.001,0.0009,IN
292,293,Indiana,1994,1.0636,1,0.0572,0.0282,0.028999999999999998,0.0548,0.0267,0.0282,0.0024,0.0016,0.0008,IN
293,294,Indiana,1995,1.0827,1,0.0599,0.0296,0.0303,0.0576,0.0284,0.0293,0.0023,0.0013,0.001,IN
294,295,Indiana,1996,1.0627,1,0.0604,0.0288,0.0316,0.0586,0.0277,0.0309,0.0018,0.0011,0.0007,IN
295,296,Indiana,1997,1.1017,1,0.0626,0.0293,0.0333,0.0609,0.0283,0.0327,0.0017,0.001,0.0007,IN
296,297,Indiana,1998,1.0695,1,0.0632,0.0297,0.0335,0.0611,0.0284,0.0328,0.0021,0.0014,0.0007,IN
297,298,Indiana,1999,1.0457,1,0.0618,0.0283,0.0335,0.0601,0.0269,0.0332,0.0017,0.0014,0.0003,IN
298,299,Indiana,2000,1.0469,1,0.0629,0.028999999999999998,0.0338,0.0613,0.0278,0.0335,0.0016,0.0012,0.0004,IN
299,300,Indiana,2002,0.9435,1,0.055999999999999994,0.0283,0.0277,0.0543,0.0266,0.0277,0.0017,0.0017,0.0,IN
300,301,Indiana,2004,1.0411,1,0.0588,0.0264,0.0324,0.0569,0.025,0.0319,0.0019,0.0014,0.0005,IN
301,302,Indiana,2005,1.0507,1,0.0544,0.0244,0.03,0.0523,0.0229,0.0294,0.0021,0.0016,0.0006,IN
302,303,Indiana,2006,1.1443,1,0.0542,0.0228,0.0315,0.0541,0.0227,0.0315,0.0001,0.0001,0.0,IN
303,304,Indiana,2007,1.0632,1,0.0519,0.0222,0.0297,0.0519,0.0221,0.0297,0.0,0.0,0.0,IN
304,305,Indiana,2008,0.961,1,0.0574,0.0237,0.0337,0.0574,0.0236,0.0337,0.0,0.0,0.0,IN
305,306,Indiana,2009,0.9056,1,0.0571,0.0214,0.0357,0.0571,0.0214,0.0357,0.0,0.0,0.0,IN
306,307,Indiana,2010,1.0292,1,0.0513,0.0185,0.0328,0.0512,0.0185,0.0328,0.0,0.0,0.0,IN
307,308,Indiana,2011,1.082,1,0.0512,0.0183,0.0329,0.0512,0.0183,0.0329,0.0,0.0,0.0,IN
308,309,Indiana,2012,1.0189,1,0.0538,0.0162,0.0377,0.0538,0.0162,0.0377,0.0,0.0,0.0,IN
309,310,Indiana,2013,1.061,1,0.0485,0.0158,0.0327,0.0485,0.0157,0.0327,0.0,0.0,0.0,IN
310,311,Indiana,2014,1.0909,1,0.0469,0.0177,0.0293,0.0469,0.0176,0.0293,0.0,0.0,0.0,IN
311,312,Indiana,2015,1.0536,1,0.0497,0.0184,0.0313,0.0497,0.0184,0.0313,0.0,0.0,0.0,IN
312,313,Indiana,2016,1.0182,1,0.0468,0.0189,0.0279,0.0468,0.0189,0.0279,0.0,0.0,0.0,IN
313,314,Indiana,2017,1.0786,1,0.0415,0.0172,0.0243,0.0415,0.0172,0.0243,0.0,0.0,0.0,IN
314,315,Iowa,1977,1.0276,1,0.1283,0.0615,0.0668,0.1283,0.0615,0.0668,0.0,0.0,0.0,IA
315,316,Iowa,1978,1.0357,1,0.1315,0.0671,0.0644,0.1313,0.0669,0.0644,0.0002,0.0002,0.0,IA
316,317,Iowa,1979,1.0272,1,0.1362,0.0652,0.071,0.1361,0.0651,0.071,0.0001,0.0001,0.0,IA
317,318,Iowa,1980,0.9968,1,0.1261,0.0611,0.065,0.1259,0.0609,0.065,0.0002,0.0002,0.0,IA
318,319,Iowa,1981,1.0153,1,0.1189,0.0566,0.0623,0.1184,0.0565,0.0619,0.0005,0.0002,0.0004,IA
319,320,Iowa,1982,1.0277,1,0.1052,0.0568,0.0484,0.105,0.0566,0.0484,0.0002,0.0002,0.0,IA
320,321,Iowa,1983,1.0089,1,0.1066,0.0569,0.0497,0.1065,0.0568,0.0496,0.0001,0.0001,0.0,IA
321,322,Iowa,1984,1.0271,1,0.1181,0.057,0.0611,0.11800000000000001,0.0569,0.0611,0.0001,0.0001,0.0001,IA
322,323,Iowa,1985,1.0288,1,0.1243,0.0555,0.0689,0.1243,0.0554,0.0688,0.0001,0.0,0.0,IA
323,324,Iowa,1986,1.0864,1,0.115,0.0566,0.0584,0.1149,0.0565,0.0584,0.0001,0.0001,0.0,IA
324,325,Iowa,1987,1.11,1,0.1117,0.0529,0.0588,0.1117,0.0529,0.0588,0.0,0.0,0.0,IA
325,326,Iowa,1988,1.1314,1,0.1143,0.0513,0.0629,0.1141,0.0511,0.0629,0.0002,0.0002,0.0,IA
326,327,Iowa,1989,1.0989,1,0.1062,0.0476,0.0586,0.106,0.0475,0.0586,0.0002,0.0002,0.0,IA
327,328,Iowa,1990,1.0817,1,0.0986,0.0467,0.0518,0.0985,0.0467,0.0518,0.0001,0.0,0.0,IA
328,329,Iowa,1991,1.0496,1,0.1053,0.0471,0.0582,0.1053,0.0471,0.0582,0.0,0.0,0.0,IA
329,330,Iowa,1992,1.0494,1,0.1128,0.0482,0.0646,0.1128,0.0482,0.0646,0.0,0.0,0.0,IA
330,331,Iowa,1993,1.0599,1,0.10099999999999999,0.0465,0.0545,0.10099999999999999,0.0465,0.0545,0.0,0.0,0.0,IA
331,332,Iowa,1994,1.1003,1,0.0999,0.0467,0.0532,0.0999,0.0467,0.0532,0.0,0.0,0.0,IA
332,333,Iowa,1995,1.0694,1,0.1033,0.0463,0.0569,0.1033,0.0463,0.0569,0.0,0.0,0.0,IA
333,334,Iowa,1996,1.0634,1,0.1025,0.0454,0.0571,0.1025,0.0454,0.0571,0.0,0.0,0.0,IA
334,335,Iowa,1997,1.0369,1,0.1004,0.0431,0.0573,0.1004,0.0431,0.0573,0.0,0.0,0.0,IA
335,336,Iowa,1998,1.0189,1,0.0958,0.0417,0.054000000000000006,0.0958,0.0417,0.054000000000000006,0.0,0.0,0.0,IA
336,337,Iowa,1999,1.0701,1,0.0996,0.0419,0.0577,0.0996,0.0419,0.0577,0.0,0.0,0.0,IA
337,338,Iowa,2000,0.9968,1,0.1063,0.0408,0.0655,0.1063,0.0408,0.0655,0.0,0.0,0.0,IA
338,339,Iowa,2002,0.9123,1,0.0913,0.0391,0.0523,0.0913,0.0391,0.0523,0.0,0.0,0.0,IA
339,340,Iowa,2004,1.0926,1,0.0767,0.039,0.0377,0.0767,0.039,0.0377,0.0,0.0,0.0,IA
340,341,Iowa,2005,1.0799,1,0.0834,0.037000000000000005,0.0464,0.0834,0.037000000000000005,0.0464,0.0,0.0,0.0,IA
341,342,Iowa,2006,1.075,1,0.0806,0.0357,0.045,0.0806,0.0357,0.045,0.0,0.0,0.0,IA
342,343,Iowa,2007,1.1399,1,0.0768,0.0352,0.0416,0.0768,0.0352,0.0416,0.0,0.0,0.0,IA
343,344,Iowa,2008,0.9666,1,0.0707,0.036000000000000004,0.0347,0.0707,0.036000000000000004,0.0347,0.0,0.0,0.0,IA
344,345,Iowa,2009,0.8062,1,0.0741,0.0345,0.0396,0.0741,0.0345,0.0396,0.0,0.0,0.0,IA
345,346,Iowa,2010,1.0514,1,0.0781,0.0338,0.0443,0.0781,0.0338,0.0443,0.0,0.0,0.0,IA
346,347,Iowa,2011,1.1417,1,0.0695,0.0326,0.0369,0.0695,0.0326,0.0369,0.0,0.0,0.0,IA
347,348,Iowa,2012,1.0012,1,0.0745,0.0317,0.0429,0.0745,0.0317,0.0429,0.0,0.0,0.0,IA
348,349,Iowa,2013,1.0763,1,0.0697,0.0314,0.0382,0.0697,0.0314,0.0382,0.0,0.0,0.0,IA
349,350,Iowa,2014,1.1143,1,0.0741,0.0326,0.0415,0.0741,0.0326,0.0415,0.0,0.0,0.0,IA
350,351,Iowa,2015,1.0217,1,0.0779,0.032,0.0459,0.0779,0.032,0.0459,0.0,0.0,0.0,IA
351,352,Iowa,2016,1.0128,1,0.0739,0.0312,0.0427,0.0739,0.0312,0.0427,0.0,0.0,0.0,IA
352,353,Iowa,2017,1.1031,1,0.0774,0.0335,0.0439,0.0771,0.0332,0.0439,0.0004,0.0003,0.0001,IA
353,354,Kansas,1977,0.9985,1,0.1106,0.0491,0.0615,0.1076,0.0472,0.0605,0.0029,0.0019,0.001,KS
354,355,Kansas,1978,1.0173,1,0.1038,0.0521,0.0517,0.1007,0.0501,0.0506,0.003,0.002,0.0011,KS
355,356,Kansas,1979,1.0421,1,0.1203,0.0566,0.0637,0.1172,0.0548,0.0625,0.0031,0.0019,0.0012,KS
356,357,Kansas,1980,1.0039,1,0.1336,0.0541,0.0795,0.1303,0.0524,0.0779,0.0034,0.0018,0.0016,KS
357,358,Kansas,1981,0.992,1,0.1213,0.0518,0.0695,0.1184,0.0503,0.0681,0.003,0.0015,0.0014,KS
358,359,Kansas,1982,1.0362,1,0.1014,0.0457,0.0557,0.0982,0.044000000000000004,0.0542,0.0032,0.0016,0.0015,KS
359,360,Kansas,1983,1.0254,1,0.0941,0.0485,0.0456,0.0909,0.0468,0.044000000000000004,0.0033,0.0017,0.0016,KS
360,361,Kansas,1984,1.09,1,0.0999,0.0503,0.0496,0.0968,0.0485,0.0483,0.0031,0.0018,0.0013,KS
361,362,Kansas,1985,1.1239,1,0.114,0.0532,0.0607,0.1107,0.0514,0.0593,0.0033,0.0018,0.0014,KS
362,363,Kansas,1986,1.1016,1,0.1171,0.0495,0.0676,0.1114,0.0477,0.0636,0.0058,0.0018,0.004,KS
363,364,Kansas,1987,1.1398,1,0.1106,0.0495,0.061,0.1088,0.0478,0.061,0.0018,0.0018,0.0,KS
364,365,Kansas,1988,1.0967,1,0.1079,0.0447,0.0633,0.1035,0.0428,0.0607,0.0044,0.0018,0.0026,KS
365,366,Kansas,1989,1.0614,1,0.0939,0.0449,0.0491,0.0899,0.0431,0.0468,0.0041,0.0018,0.0023,KS
366,367,Kansas,1990,1.0758,1,0.0974,0.0478,0.0496,0.0928,0.0459,0.0469,0.0046,0.0019,0.0027,KS
367,368,Kansas,1991,1.0247,1,0.1041,0.0495,0.0546,0.1002,0.0476,0.0527,0.0039,0.002,0.0019,KS
368,369,Kansas,1992,1.0290000000000001,1,0.0972,0.049,0.0481,0.0936,0.0471,0.0465,0.0036,0.0019,0.0016,KS
369,370,Kansas,1993,1.0739,1,0.0956,0.0485,0.047,0.0936,0.0466,0.047,0.0019,0.0019,0.0,KS
370,371,Kansas,1994,1.0975,1,0.0992,0.0484,0.0509,0.0973,0.0465,0.0509,0.0019,0.0019,0.0,KS
371,372,Kansas,1995,1.0411,1,0.1021,0.0464,0.0557,0.1003,0.0446,0.0557,0.0018,0.0018,0.0,KS
372,373,Kansas,1996,1.054,1,0.1095,0.0458,0.0637,0.1077,0.044000000000000004,0.0637,0.0018,0.0018,0.0,KS
373,374,Kansas,1997,1.0590000000000002,1,0.1098,0.0431,0.0668,0.10800000000000001,0.0412,0.0668,0.0018,0.0018,0.0,KS
374,375,Kansas,1998,1.0962,1,0.1013,0.0421,0.0592,0.098,0.0403,0.0577,0.0033,0.0018,0.0015,KS
375,376,Kansas,1999,1.058,1,0.1002,0.0422,0.0579,0.0968,0.0404,0.0564,0.0034,0.0018,0.0016,KS
376,377,Kansas,2000,1.1259,1,0.1189,0.0622,0.0567,0.1153,0.0605,0.0548,0.0036,0.0017,0.0018,KS
377,378,Kansas,2002,0.9562,1,0.0914,0.0408,0.0506,0.0877,0.0391,0.0486,0.0037,0.0017,0.002,KS
378,379,Kansas,2004,1.0125,1,0.0966,0.0376,0.059000000000000004,0.0935,0.0355,0.0579,0.0032,0.0021,0.001,KS
379,380,Kansas,2005,1.055,1,0.0897,0.0362,0.0536,0.087,0.0344,0.0527,0.0027,0.0018,0.0009,KS
380,381,Kansas,2006,1.0673,1,0.0884,0.0351,0.0533,0.0844,0.0332,0.0512,0.004,0.0019,0.0021,KS
381,382,Kansas,2007,1.1134,1,0.0763,0.0344,0.042,0.0728,0.0325,0.0403,0.0036,0.0019,0.0017,KS
382,383,Kansas,2008,0.9576,1,0.0786,0.0361,0.0425,0.0756,0.0331,0.0425,0.003,0.0029,0.0,KS
383,384,Kansas,2009,0.8138,1,0.073,0.0319,0.0411,0.0689,0.0293,0.0396,0.0041,0.0026,0.0015,KS
384,385,Kansas,2010,0.9922,1,0.0646,0.0295,0.0351,0.0611,0.0277,0.0334,0.0034,0.0017,0.0017,KS
385,386,Kansas,2011,1.0762,1,0.0662,0.0307,0.0355,0.0627,0.0285,0.0342,0.0035,0.0022,0.0013,KS
386,387,Kansas,2012,0.9849,1,0.068,0.0331,0.0349,0.0652,0.0309,0.0344,0.0028,0.0022,0.0006,KS
387,388,Kansas,2013,1.0779,1,0.0656,0.0316,0.034,0.0638,0.0298,0.034,0.0018,0.0018,0.0,KS
388,389,Kansas,2014,1.0853,1,0.0654,0.0324,0.0331,0.0634,0.0304,0.033,0.002,0.002,0.0001,KS
389,390,Kansas,2015,0.9901,1,0.0679,0.0323,0.0356,0.066,0.0305,0.0355,0.0018,0.0018,0.0001,KS
390,391,Kansas,2016,0.963,1,0.0685,0.0306,0.0379,0.066,0.0284,0.0376,0.0025,0.0022,0.0003,KS
391,392,Kansas,2017,1.0567,1,0.0629,0.0288,0.0341,0.0599,0.0269,0.033,0.0029,0.0019,0.001,KS
392,393,Kentucky,1977,1.0399,1,0.1147,0.0411,0.0736,0.1109,0.039,0.0718,0.0038,0.0021,0.0017,KY
393,394,Kentucky,1978,1.062,1,0.1303,0.0423,0.08800000000000001,0.1184,0.0401,0.0783,0.0118,0.0022,0.0097,KY
394,395,Kentucky,1979,0.9944,1,0.1542,0.0412,0.113,0.1261,0.0388,0.0872,0.0281,0.0023,0.0258,KY
395,396,Kentucky,1980,0.9433,1,0.1613,0.0394,0.1218,0.1324,0.0369,0.0955,0.0289,0.0026,0.0263,KY
396,397,Kentucky,1981,0.9722,1,0.1269,0.0295,0.0974,0.1034,0.0272,0.0762,0.0234,0.0023,0.0212,KY
397,398,Kentucky,1982,1.0234,1,0.1048,0.0325,0.0724,0.0915,0.0301,0.0614,0.0134,0.0024,0.011000000000000001,KY
398,399,Kentucky,1983,1.0338,1,0.10300000000000001,0.0409,0.0621,0.0938,0.0397,0.0542,0.0091,0.0012,0.0079,KY
399,400,Kentucky,1984,1.0395,1,0.1047,0.0353,0.0695,0.1029,0.0343,0.0686,0.0018,0.001,0.0008,KY
400,401,Kentucky,1985,1.1134,1,0.0937,0.0387,0.0551,0.0917,0.0374,0.0543,0.002,0.0012,0.0008,KY
401,402,Kentucky,1986,1.1528,1,0.1,0.0487,0.0513,0.0989,0.0477,0.0512,0.0011,0.001,0.0001,KY
402,403,Kentucky,1987,1.0752,1,0.10300000000000001,0.0468,0.0562,0.1007,0.0458,0.0549,0.0023,0.001,0.0013,KY
403,404,Kentucky,1988,1.068,1,0.0914,0.0344,0.057,0.0902,0.0336,0.0566,0.0012,0.0008,0.0004,KY
404,405,Kentucky,1989,1.0937,1,0.10099999999999999,0.0327,0.0682,0.1003,0.0321,0.0682,0.0007,0.0007,0.0,KY
405,406,Kentucky,1990,1.081,1,0.0739,0.034,0.0399,0.0718,0.0334,0.0384,0.0022,0.0007,0.0015,KY
406,407,Kentucky,1991,1.0736,1,0.0775,0.0321,0.0454,0.0761,0.0315,0.0446,0.0014,0.0006,0.0008,KY
407,408,Kentucky,1992,1.0552,1,0.0785,0.0281,0.0504,0.0768,0.0276,0.0492,0.0017,0.0005,0.0012,KY
408,409,Kentucky,1993,1.0678,1,0.0742,0.0254,0.0488,0.0657,0.025,0.0407,0.0085,0.0004,0.0081,KY
409,410,Kentucky,1994,1.0902,1,0.068,0.0265,0.0415,0.0621,0.0262,0.036000000000000004,0.0059,0.0004,0.0055,KY
410,411,Kentucky,1995,1.1035,1,0.0673,0.0263,0.040999999999999995,0.0622,0.026000000000000002,0.0362,0.0052,0.0003,0.0048,KY
411,412,Kentucky,1996,1.1118,1,0.0713,0.0273,0.044000000000000004,0.0656,0.0269,0.0386,0.0057,0.0003,0.0053,KY
412,413,Kentucky,1997,1.1374,1,0.0705,0.0268,0.0437,0.0661,0.0265,0.0396,0.0044,0.0003,0.0041,KY
413,414,Kentucky,1998,1.1522,1,0.0717,0.0314,0.0403,0.0678,0.031,0.0368,0.0039,0.0003,0.0035,KY
414,415,Kentucky,1999,1.115,1,0.0774,0.0294,0.0481,0.07400000000000001,0.0292,0.0448,0.0034,0.0002,0.0033,KY
415,416,Kentucky,2000,1.1736,1,0.0817,0.0325,0.0492,0.0806,0.0325,0.0481,0.0011,0.0,0.0011,KY
416,417,Kentucky,2002,0.9064,1,0.0787,0.0312,0.0475,0.0766,0.0312,0.0454,0.0021,0.0,0.002,KY
417,418,Kentucky,2004,1.0006,1,0.0726,0.0312,0.0413,0.0726,0.0312,0.0413,0.0,0.0,0.0,KY
418,419,Kentucky,2005,1.0279,1,0.0598,0.0302,0.0296,0.0596,0.0301,0.0295,0.0003,0.0001,0.0002,KY
