,ID,Country,Investment Amount,Investment Type,Measure,Population,Year,Spending per Capita
701,732,United States,56265556499.0,Road infrastructure investment,Constant Euro,318857100.0,2014,176.46010234365176
702,733,United States,62830591764.0,Road infrastructure investment,Constant Euro,319528204.0,2015,196.63551128650914
703,734,United States,65023816329.0,Road infrastructure investment,Constant Euro,321553940.0,2016,202.2174454743114
704,735,United States,59172225798.0,Road infrastructure investment,Constant Euro,324076293.0,2017,182.58733229215258
705,736,Austria,881466017.2,Road infrastructure maintenance,Constant Euro,7948278.0,1995,110.90024999125598
706,737,Austria,766898233.6,Road infrastructure maintenance,Constant Euro,7959016.0,1996,96.35591052964337
707,738,Austria,725159754.4,Road infrastructure maintenance,Constant Euro,7968041.0,1997,91.00853702936519
708,739,Austria,839449396.8,Road infrastructure maintenance,Constant Euro,7976788.0,1998,105.23651835801577
709,740,Austria,813786500.7,Road infrastructure maintenance,Constant Euro,7992323.0,1999,101.82102258629938
710,741,Austria,724927221.9,Road infrastructure maintenance,Constant Euro,8011566.0,2000,90.48508392741194
711,742,Austria,732002590.2,Road infrastructure maintenance,Constant Euro,8042293.0,2001,91.01913971550154
712,743,Austria,409773230.9,Road infrastructure maintenance,Constant Euro,8082121.0,2002,50.70119970982864
713,744,Austria,528480754.0,Road infrastructure maintenance,Constant Euro,8118245.0,2003,65.09790650565486
714,745,Austria,599437209.6,Road infrastructure maintenance,Constant Euro,8169441.0,2004,73.37554792304638
715,746,Austria,550960761.1,Road infrastructure maintenance,Constant Euro,8225278.0,2005,66.9838467587357
716,747,Austria,569377825.3,Road infrastructure maintenance,Constant Euro,8267948.0,2006,68.86567565495089
717,748,Austria,542289667.5,Road infrastructure maintenance,Constant Euro,8295189.0,2007,65.37399780764488
718,749,Austria,477148958.3,Road infrastructure maintenance,Constant Euro,8321541.0,2008,57.33901428833914
719,750,Austria,536650303.7,Road infrastructure maintenance,Constant Euro,8341483.0,2009,64.33511927075797
720,751,Austria,559000000.0,Road infrastructure maintenance,Constant Euro,8361069.0,2010,66.85747958783739
721,752,Austria,467803030.3,Road infrastructure maintenance,Constant Euro,8388534.0,2011,55.766958839291824
722,753,Austria,468721668.2,Road infrastructure maintenance,Constant Euro,8426311.0,2012,55.62596350882373
723,754,Austria,505424954.8,Road infrastructure maintenance,Constant Euro,8468570.0,2013,59.68244400176181
724,756,Austria,644920782.9,Road infrastructure maintenance,Constant Euro,8584926.0,2015,75.1224626630445
725,757,Austria,656142035.5,Road infrastructure maintenance,Constant Euro,8700471.0,2016,75.41454198284208
726,758,Belgium,75176275.4,Road infrastructure maintenance,Constant Euro,10136810.0,1995,7.416166959822666
727,759,Belgium,81639000.12,Road infrastructure maintenance,Constant Euro,10156640.0,1996,8.037992891349896
728,760,Belgium,75936871.15,Road infrastructure maintenance,Constant Euro,10181250.0,1997,7.458501770411296
729,761,Belgium,66338376.75,Road infrastructure maintenance,Constant Euro,10203010.0,1998,6.501843745130113
730,762,Belgium,73556454.58,Road infrastructure maintenance,Constant Euro,10226420.0,1999,7.192786388589555
731,763,Belgium,71700268.57,Road infrastructure maintenance,Constant Euro,10251250.0,2000,6.9942951903426405
732,764,Belgium,74517439.48,Road infrastructure maintenance,Constant Euro,10286570.0,2001,7.244148387654972
733,765,Belgium,80287144.61,Road infrastructure maintenance,Constant Euro,10332780.0,2002,7.770139750386633
734,766,Belgium,85822781.83,Road infrastructure maintenance,Constant Euro,10376130.0,2003,8.271174496657231
735,767,Belgium,88362538.87,Road infrastructure maintenance,Constant Euro,10421140.0,2004,8.479162440001765
736,768,Belgium,89254833.71,Road infrastructure maintenance,Constant Euro,10478620.0,2005,8.517804225174688
737,769,Belgium,110625352.4,Road infrastructure maintenance,Constant Euro,10547960.0,2006,10.48784337445345
738,770,Belgium,95713267.49,Road infrastructure maintenance,Constant Euro,10625700.0,2007,9.007714079072437
739,771,Belgium,100890207.7,Road infrastructure maintenance,Constant Euro,10709970.0,2008,9.420213847471095
740,772,Belgium,111000000.0,Road infrastructure maintenance,Constant Euro,10796490.0,2009,10.281119141498765
741,773,Belgium,184000000.0,Road infrastructure maintenance,Constant Euro,10920270.0,2010,16.849400243766866
742,774,Belgium,150144369.6,Road infrastructure maintenance,Constant Euro,11047740.0,2011,13.590505352225884
743,775,Belgium,136921624.2,Road infrastructure maintenance,Constant Euro,11128250.0,2012,12.303967308426751
744,778,Belgium,418881759.9,Road infrastructure maintenance,Constant Euro,11237274.0,2015,37.2761009387152
745,779,Belgium,476534296.0,Road infrastructure maintenance,Constant Euro,11311117.0,2016,42.12972918589738
746,780,Belgium,353651515.2,Road infrastructure maintenance,Constant Euro,11351727.0,2017,31.15398345996164
747,781,Canada,5927142957.0,Road infrastructure maintenance,Constant Euro,29302310.0,1995,202.27562117116364
748,782,Canada,5808754100.0,Road infrastructure maintenance,Constant Euro,29610220.0,1996,196.17395953154013
749,783,Canada,6301668123.0,Road infrastructure maintenance,Constant Euro,29905950.0,1997,210.7161993850722
750,784,Canada,6535623893.0,Road infrastructure maintenance,Constant Euro,30155170.0,1998,216.73311385742477
751,785,Canada,6992211703.0,Road infrastructure maintenance,Constant Euro,30401290.0,1999,229.9972041646917
752,786,Canada,7408319929.0,Road infrastructure maintenance,Constant Euro,30685730.0,2000,241.42557237517244
753,787,Canada,6629046938.0,Road infrastructure maintenance,Constant Euro,31019020.0,2001,213.70910293104038
754,788,Canada,7020429302.0,Road infrastructure maintenance,Constant Euro,31353660.0,2002,223.9109980142669
755,789,Canada,7176610740.0,Road infrastructure maintenance,Constant Euro,31639670.0,2003,226.82318557684073
756,790,Canada,7306755333.0,Road infrastructure maintenance,Constant Euro,31940680.0,2004,228.76016831827
757,791,Canada,6418741596.0,Road infrastructure maintenance,Constant Euro,32245210.0,2005,199.0603130201354
758,792,Canada,6091652095.0,Road infrastructure maintenance,Constant Euro,32576070.0,2006,186.99775924474622
759,793,Canada,7725105761.0,Road infrastructure maintenance,Constant Euro,32927520.0,2007,234.609401527962
760,794,Canada,7969005555.0,Road infrastructure maintenance,Constant Euro,33317660.0,2008,239.18263032277778
761,795,Canada,7817393458.0,Road infrastructure maintenance,Constant Euro,33726920.0,2009,231.7849794170354
762,796,Canada,8693743139.0,Road infrastructure maintenance,Constant Euro,34126550.0,2010,254.75013263866404
763,797,Canada,5673369046.0,Road infrastructure maintenance,Constant Euro,34483980.0,2011,164.5218749691886
764,798,Canada,5604910549.0,Road infrastructure maintenance,Constant Euro,34880490.0,2012,160.68898541849612
765,801,Canada,5172760269.0,Road infrastructure maintenance,Constant Euro,35886196.0,2015,144.1434547423193
766,802,Canada,4876438053.0,Road infrastructure maintenance,Constant Euro,36259928.0,2016,134.48559668954664
767,803,Chile,328163858.5,Road infrastructure maintenance,Constant Euro,14996650.0,1998,21.88247765334258
768,804,Chile,271713351.0,Road infrastructure maintenance,Constant Euro,15197210.0,1999,17.879160122154
769,805,Chile,301487121.0,Road infrastructure maintenance,Constant Euro,15397780.0,2000,19.579908337435658
770,806,Chile,253697047.7,Road infrastructure maintenance,Constant Euro,15571680.0,2001,16.29220788636807
771,807,Chile,178342384.4,Road infrastructure maintenance,Constant Euro,15745580.0,2002,11.326504606372074
772,808,Chile,256593584.7,Road infrastructure maintenance,Constant Euro,15919480.0,2003,16.118213955480957
773,809,Chile,333270611.0,Road infrastructure maintenance,Constant Euro,16093380.0,2004,20.708552895662688
774,810,Chile,241345312.5,Road infrastructure maintenance,Constant Euro,16267280.0,2005,14.836242598639723
775,811,Chile,266941228.9,Road infrastructure maintenance,Constant Euro,16432670.0,2006,16.244543881183034
776,812,Chile,325402532.4,Road infrastructure maintenance,Constant Euro,16598070.0,2007,19.604841550855006
777,813,Chile,467576239.4,Road infrastructure maintenance,Constant Euro,16763470.0,2008,27.892568746208273
778,814,Chile,480201258.5,Road infrastructure maintenance,Constant Euro,16928870.0,2009,28.365818775854503
779,815,Chile,370627392.6,Road infrastructure maintenance,Constant Euro,17094280.0,2010,21.681369007644665
780,816,Chile,605720636.7,Road infrastructure maintenance,Constant Euro,17248450.0,2011,35.11739528479371
781,817,Chile,663504960.9,Road infrastructure maintenance,Constant Euro,17402630.0,2012,38.12670618751304
782,818,Chile,620478964.8,Road infrastructure maintenance,Constant Euro,17556820.0,2013,35.341193040653145
783,820,Chile,859917303.0,Road infrastructure maintenance,Constant Euro,17971423.0,2015,47.849149341151225
784,821,Chile,745943694.1,Road infrastructure maintenance,Constant Euro,18167147.0,2016,41.06003513374995
785,822,Czech Republic,365379287.4,Road infrastructure maintenance,Constant Euro,10330760.0,1995,35.368093673650336
786,823,Czech Republic,459494598.6,Road infrastructure maintenance,Constant Euro,10315350.0,1996,44.54474143872966
787,824,Czech Republic,406279043.8,Road infrastructure maintenance,Constant Euro,10303640.0,1997,39.430632650209056
788,825,Czech Republic,364270465.6,Road infrastructure maintenance,Constant Euro,10294940.0,1998,35.38344716919186
789,826,Czech Republic,380423862.8,Road infrastructure maintenance,Constant Euro,10282780.0,1999,36.99620752364633
790,827,Czech Republic,383046298.9,Road infrastructure maintenance,Constant Euro,10272500.0,2000,37.28851778048187
791,828,Czech Republic,468825765.7,Road infrastructure maintenance,Constant Euro,10224190.0,2001,45.8545631194256
792,829,Czech Republic,423603953.1,Road infrastructure maintenance,Constant Euro,10200770.0,2002,41.52666446748628
793,830,Czech Republic,404083202.5,Road infrastructure maintenance,Constant Euro,10201650.0,2003,39.60959281096685
794,831,Czech Republic,438893684.2,Road infrastructure maintenance,Constant Euro,10206920.0,2004,42.999620277223684
795,832,Czech Republic,469113025.1,Road infrastructure maintenance,Constant Euro,10234090.0,2005,45.83827434583827
796,833,Czech Republic,676750009.2,Road infrastructure maintenance,Constant Euro,10266650.0,2006,65.91731569694107
797,834,Czech Republic,689969739.2,Road infrastructure maintenance,Constant Euro,10322690.0,2007,66.84011039758047
798,835,Czech Republic,615498888.9,Road infrastructure maintenance,Constant Euro,10429690.0,2008,59.01411153159873
799,836,Czech Republic,605494420.2,Road infrastructure maintenance,Constant Euro,10491490.0,2009,57.71291019674041
800,837,Czech Republic,669805763.4,Road infrastructure maintenance,Constant Euro,10517250.0,2010,63.686397432788986
801,838,Czech Republic,558315475.5,Road infrastructure maintenance,Constant Euro,10496670.0,2011,53.18977118457568
802,839,Czech Republic,576595526.7,Road infrastructure maintenance,Constant Euro,10509290.0,2012,54.86531694339009
803,840,Czech Republic,541791033.5,Road infrastructure maintenance,Constant Euro,10510720.0,2013,51.54651950579979
804,841,Czech Republic,654125822.5,Road infrastructure maintenance,Constant Euro,10524780.0,2014,62.15102097145974
805,842,Czech Republic,745529577.5,Road infrastructure maintenance,Constant Euro,10538275.0,2015,70.74493477348048
806,843,Czech Republic,817904068.7,Road infrastructure maintenance,Constant Euro,10553843.0,2016,77.49822208839
807,844,Czech Republic,739035435.8,Road infrastructure maintenance,Constant Euro,10578820.0,2017,69.8599121452109
808,845,Denmark,920132167.8,Road infrastructure maintenance,Constant Euro,5233373.0,1995,175.8201006884088
809,846,Denmark,919279230.3,Road infrastructure maintenance,Constant Euro,5263074.0,1996,174.6658379304566
810,847,Denmark,792487852.4,Road infrastructure maintenance,Constant Euro,5284991.0,1997,149.95065316099877
811,848,Denmark,860882345.7,Road infrastructure maintenance,Constant Euro,5304219.0,1998,162.30143319874236
812,849,Denmark,864502740.3,Road infrastructure maintenance,Constant Euro,5321799.0,1999,162.44558283768328
813,850,Denmark,810851857.5,Road infrastructure maintenance,Constant Euro,5339616.0,2000,151.85583710514015
814,851,Denmark,872262962.8,Road infrastructure maintenance,Constant Euro,5358783.0,2001,162.772585267961
815,852,Denmark,889032137.9,Road infrastructure maintenance,Constant Euro,5375931.0,2002,165.37268389419432
816,853,Denmark,907444233.8,Road infrastructure maintenance,Constant Euro,5390574.0,2003,168.3390736867725
817,854,Denmark,920954953.3,Road infrastructure maintenance,Constant Euro,5404523.0,2004,170.40448404049718
818,855,Denmark,910477303.6,Road infrastructure maintenance,Constant Euro,5419432.0,2005,168.00234851179977
819,856,Denmark,796313037.5,Road infrastructure maintenance,Constant Euro,5437272.0,2006,146.45451570199174
820,857,Denmark,788078657.9,Road infrastructure maintenance,Constant Euro,5461438.0,2007,144.2987465755356
821,858,Denmark,718073712.8,Road infrastructure maintenance,Constant Euro,5493621.0,2008,130.7104572375852
822,859,Denmark,901258221.4,Road infrastructure maintenance,Constant Euro,5523095.0,2009,163.1799238289401
823,860,Denmark,1057981523.0,Road infrastructure maintenance,Constant Euro,5547683.0,2010,190.70691728420675
824,861,Denmark,838680547.6,Road infrastructure maintenance,Constant Euro,5570572.0,2011,150.55555293065058
825,862,Denmark,875095916.6,Road infrastructure maintenance,Constant Euro,5591572.0,2012,156.50266447431957
826,863,Denmark,857521493.4,Road infrastructure maintenance,Constant Euro,5614932.0,2013,152.72161682456706
827,865,Denmark,780631982.2,Road infrastructure maintenance,Constant Euro,5659715.0,2015,137.92779003889774
828,866,Denmark,866807705.7,Road infrastructure maintenance,Constant Euro,5707251.0,2016,151.8783221028828
829,867,Estonia,50526130.8,Road infrastructure maintenance,Constant Euro,1436633.0,1995,35.169824722110654
830,868,Estonia,38855070.59,Road infrastructure maintenance,Constant Euro,1415594.0,1996,27.447891549413182
831,869,Estonia,43704089.69,Road infrastructure maintenance,Constant Euro,1399535.0,1997,31.22757893871893
832,870,Estonia,39007036.87,Road infrastructure maintenance,Constant Euro,1386155.0,1998,28.140458224368846
