ID,Year,State,Count_All,Count_Good,Count_Fair,Count_Poor,Area_All,Area_Good,Area_Fair,Area_Poor,Percentage_Good,Percentage_Fair,Percentage_Poor,Area_Percentage_Good,Area_Percentage_Fair,Area_Percentage_Poor,Total_Tunnel ,Tunnel_Condition_Good,Tunnel_Condtion_Fair,Tunnel_Condition_Poor,Tunnel_Condition_Severe,Tunnel_Percentage_Good,Tunnel_Percentage_Fair,Tunnel_Percentage_Poor,Tunnel_Percentage_Severe,Road_Total,Road_Not_Reported,Road_Road_Good_below95,Road_Fair_95to170,Road_Poor_above170,Road_NotReported_Percentage,Road_Good_Percentage,Road_Fair_Percentage,Road_Poor_Percentage
51,2016,WYOMING,3128,780,2029,319,1269969,177613,940085,152270,0.249360614,0.648657289,0.101982097,0.13985617,0.740242478,0.119900565,,,,,,,,,,,,,,,,,,
52,2016,PUERTO RICO,2308,444,1596,268,2157266,472465,1456118,228682,0.19237435,0.691507799,0.116117851,0.219011007,0.674983057,0.106005472,,,,,,,,,,,,,,,,,,
53,2016,TOTALS,614387,291412,274306,48559,371463919,172584754,176764943,22084898,0.474313421,0.446471035,0.079036503,0.464607046,0.47586033,0.059453683,,,,,,,,,,,,,,,,,,
1,2017,ALABAMA,16129,6899,8497,733,9207383,3498240,5458713,250430,0.427738855,0.526815054,0.045446091,0.379938578,0.592862597,0.027198825,,,,,,,,,,,,,,,,,,
2,2017,ALASKA,1569,689,715,163,725363,284845,379832,60538,0.439133206,0.45570427,0.103887827,0.392693038,0.523644024,0.083458903,,,,,,,,,,,,,,,,,,
3,2017,ARIZONA,8289,5052,3069,167,5151663,2592826,2446441,112396,0.609482447,0.370249729,0.020147183,0.503298838,0.474883741,0.021817421,,,,,,,,,,,,,,,,,,
4,2017,ARKANSAS,12864,6915,5362,587,6377740,3165687,2808335,403717,0.537546642,0.416822139,0.045631219,0.496365013,0.44033388,0.06330095,,,,,,,,,,,,,,,,,,
5,2017,CALIFORNIA,25657,16586,7676,1395,29699888,19362087,8700310,1637490,0.646451261,0.299177612,0.054371127,0.65192458,0.292940835,0.055134551,,,,,,,,,,,,,,,,,,
6,2017,COLORADO,8717,3785,4481,448,5043659,2495142,2338493,209748,0.434209017,0.514053,0.051393828,0.494708703,0.4636501,0.041586475,,,,,,,,,,,,,,,,,,
7,2017,CONNECTICUT,4238,1255,2654,329,3322219,663034,2215253,443932,0.29613025,0.626238792,0.077630958,0.199575645,0.666799209,0.133625146,,,,,,,,,,,,,,,,,,
8,2017,DELAWARE,879,227,613,39,980591,146752,775365,58474,0.258248009,0.69738339,0.044368601,0.149656687,0.790711928,0.059631386,,,,,,,,,,,,,,,,,,
9,2017,DIST. OF COL.,245,64,173,8,570789,80393,463112,27285,0.26122449,0.706122449,0.032653061,0.140845391,0.811354108,0.047802253,,,,,,,,,,,,,,,,,,
10,2017,FLORIDA,12355,8482,3625,247,16976405,11395537,5326203,253500,0.686523675,0.29340348,0.019991906,0.671257372,0.313741514,0.01493249,,,,,,,,,,,,,,,,,,
11,2017,GEORGIA,14863,6545,7781,537,9485343,4464000,4763439,257903,0.440355245,0.523514768,0.036129987,0.47062083,0.502189431,0.027189634,,,,,,,,,,,,,,,,,,
12,2017,HAWAII,1135,428,642,65,1320446,356706,944069,19671,0.377092511,0.565638767,0.057268722,0.270140543,0.714962217,0.014897239,,,,,,,,,,,,,,,,,,
13,2017,IDAHO,4492,1270,2880,341,1748545,457776,1206246,84455,0.282724844,0.641139804,0.075912734,0.261803957,0.689856995,0.048300158,,,,,,,,,,,,,,,,,,
14,2017,ILLINOIS,26775,13536,11015,2224,13091565,5010213,6725114,1356238,0.505546218,0.411391223,0.083062558,0.382705429,0.513698248,0.103596323,,,,,,,,,,,,,,,,,,
15,2017,INDIANA,19291,7948,9972,1368,8119288,3711966,3968447,437194,0.412005598,0.516924991,0.070913898,0.457178758,0.488767857,0.053846347,,,,,,,,,,,,,,,,,,
16,2017,IOWA,24215,9096,10304,4805,8277421,3678671,3709516,888439,0.375634937,0.425521371,0.198430725,0.444422363,0.448148765,0.107332827,,,,,,,,,,,,,,,,,,
17,2017,KANSAS,25001,13687,9885,1429,8280831,5417909,2604259,258663,0.547458102,0.395384185,0.057157714,0.654271172,0.314492471,0.031236358,,,,,,,,,,,,,,,,,,
18,2017,KENTUCKY,14280,5361,7903,1014,6083768,2327849,3447374,307687,0.375420168,0.553431373,0.071008403,0.38263277,0.566651128,0.050575071,,,,,,,,,,,,,,,,,,
19,2017,LOUISIANA,12910,6558,4699,1649,16413320,7659900,7422691,1330125,0.507978311,0.36398141,0.127730442,0.466688031,0.452235806,0.081039363,,,,,,,,,,,,,,,,,,
20,2017,MAINE,2458,776,1359,323,1220750,470792,653992,95966,0.315703824,0.552888527,0.131407648,0.385657997,0.535729674,0.078612328,,,,,,,,,,,,,,,,,,
21,2017,MARYLAND,5335,1772,3275,288,5160901,1509101,3476784,175016,0.332146204,0.613870665,0.05398313,0.292410376,0.673677716,0.033911908,,,,,,,,,,,,,,,,,,
22,2017,MASSACHUSETTS,5192,1400,3316,473,4078753,891298,2596750,590249,0.269645609,0.638674884,0.091101695,0.218522181,0.636652918,0.144713102,,,,,,,,,,,,,,,,,,
23,2017,MICHIGAN,11180,4605,5424,1146,6374178,2351097,3474397,547983,0.411896243,0.485152057,0.102504472,0.368847089,0.545073733,0.085969203,,,,,,,,,,,,,,,,,,
24,2017,MINNESOTA,13329,8419,4204,706,6497340,3673454,2605244,218642,0.63163028,0.315402506,0.052967214,0.565378139,0.400970859,0.033651002,,,,,,,,,,,,,,,,,,
25,2017,MISSISSIPPI,17072,10987,4635,1432,9382208,6130251,2862816,387639,0.643568416,0.271497188,0.083880037,0.653391078,0.305132438,0.041316394,,,,,,,,,,,,,,,,,,
26,2017,MISSOURI,24487,10812,11595,2080,10401265,4378951,5139636,882677,0.441540409,0.47351656,0.084943031,0.421001772,0.494135665,0.084862466,,,,,,,,,,,,,,,,,,
27,2017,MONTANA,5302,1694,3181,427,2013880,496791,1347964,169124,0.319502075,0.599962278,0.080535647,0.246683516,0.669336803,0.083979184,,,,,,,,,,,,,,,,,,
28,2017,NEBRASKA,15330,7885,6006,1435,4007227,2304989,1476011,225642,0.514350946,0.391780822,0.093607306,0.575207993,0.368337257,0.056308764,,,,,,,,,,,,,,,,,,
29,2017,NEVADA,1944,958,960,26,1609549,745281,851284,12984,0.492798354,0.49382716,0.013374486,0.463037161,0.528895983,0.008066856,,,,,,,,,,,,,,,,,,
30,2017,NEW HAMPSHIRE,2479,1326,930,223,1122819,636613,394944,91262,0.534893102,0.375151271,0.089955627,0.566977402,0.351743246,0.081279351,,,,,,,,,,,,,,,,,,
31,2017,NEW JERSEY,6737,1851,4330,556,6921627,1665266,4727915,528446,0.274751373,0.642719311,0.082529316,0.24058881,0.683064112,0.076347079,,,,,,,,,,,,,,,,,,
32,2017,NEW MEXICO,3999,1541,2215,243,1696984,629095,971217,96672,0.385346337,0.553888472,0.060765191,0.370713572,0.57231948,0.056966948,,,,,,,,,,,,,,,,,,
33,2017,NEW YORK,17456,6360,9313,1771,12870778,3434021,8056464,1369029,0.364344638,0.533512832,0.101455087,0.26680757,0.62595004,0.10636723,,,,,,,,,,,,,,,,,,
34,2017,NORTH CAROLINA,18183,7466,8907,1803,9273649,3879012,4507066,883441,0.410603311,0.48985316,0.099158555,0.418283245,0.486007827,0.09526358,,,,,,,,,,,,,,,,,,
35,2017,NORTH DAKOTA,4377,2343,1546,488,1228730,704274,459123,65333,0.535298149,0.353209961,0.111491889,0.5731723,0.37365654,0.05317116,,,,,,,,,,,,,,,,,,
36,2017,OHIO,27345,15858,9888,1598,13391034,7733118,5162174,495610,0.579923204,0.361601755,0.058438471,0.577484756,0.385494802,0.037010585,,,,,,,,,,,,,,,,,,
37,2017,OKLAHOMA,23071,10438,9947,2684,8382718,4041989,3743144,597121,0.452429457,0.431147328,0.116336526,0.482181197,0.446531065,0.071232385,,,,,,,,,,,,,,,,,,
38,2017,OREGON,8147,2955,4778,414,5030363,1112932,3738465,178967,0.3627102,0.586473549,0.050816251,0.22124288,0.743179965,0.035577353,,,,,,,,,,,,,,,,,,
39,2017,PENNSYLVANIA,22779,6760,11871,4147,12403798,3520514,7654383,1228374,0.296764564,0.52113789,0.182053646,0.283825486,0.61709994,0.099032087,,,,,,,,,,,,,,,,,,
40,2017,RHODE ISLAND,778,131,466,181,799588,130368,484090,185131,0.168380463,0.598971722,0.232647815,0.163043968,0.605424294,0.231532989,,,,,,,,,,,,,,,,,,
41,2017,SOUTH CAROLINA,9341,4265,4295,781,6796044,3147523,3219195,429326,0.45658923,0.459800878,0.083609892,0.463140468,0.473686604,0.063172928,,,,,,,,,,,,,,,,,,
42,2017,SOUTH DAKOTA,5818,1888,2927,1003,1665379,413323,1105011,147045,0.324510141,0.503093847,0.172396012,0.248185548,0.663519235,0.088295217,,,,,,,,,,,,,,,,,,
43,2017,TENNESSEE,20169,9714,9564,889,9731932,4148857,5103802,479052,0.481630225,0.474193069,0.044077545,0.426313809,0.524438724,0.049224758,,,,,,,,,,,,,,,,,,
44,2017,TEXAS,53869,28219,25017,632,47928260,24928415,22548318,451467,0.523844883,0.464404388,0.011732165,0.520119341,0.470459766,0.009419641,,,,,,,,,,,,,,,,,,
45,2017,UTAH,3051,1722,1248,81,1871580,1005503,845073,21003,0.564405113,0.409046214,0.026548673,0.537248207,0.451529189,0.011222069,,,,,,,,,,,,,,,,,,
46,2017,VERMONT,2772,1476,1219,77,854371,420104,401389,32878,0.532467532,0.43975469,0.027777778,0.491711446,0.469806442,0.038482111,,,,,,,,,,,,,,,,,,
47,2017,VIRGINIA,13932,4831,8328,773,9679909,3406117,5830335,443457,0.34675567,0.597760551,0.055483778,0.351874899,0.602312997,0.045812104,,,,,,,,,,,,,,,,,,
48,2017,WASHINGTON,8233,4339,3528,366,7149525,2766771,3884539,498216,0.527025386,0.428519373,0.044455241,0.386986688,0.543328263,0.069685189,,,,,,,,,,,,,,,,,,
49,2017,WEST VIRGINIA,7228,2232,3645,1351,3734304,822503,2400992,510809,0.308799115,0.504288877,0.186912009,0.220256037,0.642955689,0.136788274,,,,,,,,,,,,,,,,,,
50,2017,WISCONSIN,14253,7364,5777,1112,6759890,3559295,2905965,294630,0.516663159,0.405318179,0.078018663,0.526531497,0.429883474,0.043585029,,,,,,,,,,,,,,,,,,
51,2017,WYOMING,3127,814,2022,291,1281937,199335,934412,148190,0.260313399,0.646626159,0.093060441,0.155495161,0.728906335,0.115598504,,,,,,,,,,,,,,,,,,
52,2017,PUERTO RICO,2325,446,1608,271,2164787,458254,1501706,204827,0.191827957,0.691612903,0.11655914,0.211685491,0.693696886,0.094617623,,,,,,,,,,,,,,,,,,
53,2017,TOTALS,615002,288030,279270,47619,374362285,172484743,180767814,21084089,0.46833994,0.454096084,0.077429016,0.460742842,0.482868658,0.056320014,,,,,,,,,,,,,,,,,,
1,2018,ALABAMA,16130,6838,8603,689,9760735,3661978,5851785,246971,0.423930564,0.533353999,0.042715437,0.375174411,0.599522987,0.0253025,1998282,1725296,251583,21191,212,0.863389652,0.125899648,0.010604609,0.000106091,8345.55725,42.07674,6691.66651,1211.777,220.39271,0.504181312,80.18238099,14.52002501,2.640838753
2,2018,ALASKA,1592,711,725,155,743788,298515,385915,59158,0.44660804,0.45540201,0.097361809,0.4013442,0.518850802,0.079536104,1098774,353522,511542,188371,45339,0.321742233,0.465557066,0.171437438,0.041263263,2436.94823,404.07334,900.09878,500.26404,436.10563,16.58112122,36.93549042,20.52829986,17.89556399
3,2018,ARIZONA,8294,5068,3076,150,5846176,3169212,2581507,95457,0.611044128,0.370870509,0.018085363,0.542099998,0.441571892,0.016328109,1750631,1554508,164065,28904,3154,0.887970109,0.093717637,0.016510618,0.001801636,4668.3958,293.60551,2779.42131,1047.86457,289.53975,6.289216309,59.53696792,22.44592393,6.20212515
4,2018,ARKANSAS,12892,6816,5488,588,6708589,3475609,2919170,313811,0.528699969,0.425690351,0.04560968,0.51808346,0.435139192,0.046777497,376491,366899,9322,269,1,0.974522631,0.02476022,0.000714493,2.66E-06,6472.53981,43.91334,3670.73899,1787.29381,502.15671,0.678456082,56.71249769,27.61348501,7.758263753
5,2018,CALIFORNIA,25737,14779,9146,1812,30067631,17623112,10442456,2002063,0.574231651,0.355363873,0.070404476,0.586115747,0.347298928,0.066585326,16724871,15872091,309136,321655,221989,0.949011266,0.01848361,0.019232136,0.013272987,20302.04369,112.00273,7727.29092,5296.9707,5005.21738,0.551682046,38.06164068,26.09082505,24.65376125
6,2018,COLORADO,8786,3694,4618,473,5024622,2359789,2457413,207344,0.420441612,0.525608923,0.053835648,0.46964508,0.489074203,0.041265592,8393243,7399138,513824,463503,16778,0.881558892,0.061218768,0.05522335,0.001998989,8416.97253,292.14165,3966.38527,2596.11607,937.00781,3.470863769,47.12365706,30.84382254,11.13236151
7,2018,CONNECTICUT,4270,1238,2724,308,3414833,600502,2406635,407696,0.289929742,0.63793911,0.072131148,0.175851059,0.704759208,0.119389733,847174,798660,26306,21969,239,0.942734314,0.031051472,0.025932099,0.000282114,1677.32807,0.27172,776.03407,520.82493,234.8263,0.016199574,46.26608735,31.0508683,14.00002207
8,2018,DELAWARE,863,195,634,34,1000357,141858,800016,58483,0.225955968,0.734646582,0.039397451,0.141807375,0.799730496,0.058462129,0,0,0,0,0,0,0,0,0,500.87859,3.55687,314.43428,122.10804,39.56467,0.71012618,62.77654631,24.37877011,7.89905394
9,2018,DIST. OF COL.,244,62,174,8,569296,75891,470820,22586,0.254098361,0.713114754,0.032786885,0.133306751,0.827021444,0.039673562,2080205,1881520,188719,8879,1087,0.904487779,0.090721347,0.004268329,0.000522545,133.861,0.125,3.406,18.832,111.365,0.093380447,2.544430417,14.06832461,83.19450774
10,2018,FLORIDA,12435,8389,3717,328,17516213,11658699,5575956,280394,0.674628066,0.298914355,0.026377161,0.665594726,0.318331137,0.016007684,2877174,2872013,4442,596,123,0.998206226,0.001543876,0.000207148,4.28E-05,11021.73667,17.56798,8531.2851,1872.60256,320.18109,0.159393937,77.40418189,16.99008619,2.904996731
11,2018,GEORGIA,14879,6303,8082,494,10082064,4640184,5205927,235953,0.423617179,0.543181665,0.033201156,0.460241474,0.516355282,0.023403244,353991,338613,12364,2997,17,0.956558218,0.034927442,0.008466317,4.80E-05,12190.23568,1650.0442,8143.70733,1841.1304,284.34236,13.53578588,66.80516722,15.10332079,2.332541941
12,2018,HAWAII,1137,355,704,78,1324180,326663,968926,28592,0.312225154,0.619173263,0.068601583,0.246690782,0.731717742,0.021592231,2850196,2477234,144961,227997,4,0.869145139,0.050860011,0.079993446,1.40E-06,691.67,1.42,195.169,226.359,167.598,0.205300215,28.21706883,32.72644469,24.23091937
13,2018,IDAHO,4482,1259,2907,315,1756871,442282,1229647,84873,0.280901383,0.648594378,0.070281124,0.251744152,0.699907392,0.048309181,377722,205950,50612,108733,12427,0.545242268,0.133992725,0.28786515,0.032899858,3967.99987,340.78243,2654.56765,723.41148,111.87102,8.588267166,66.89938853,18.23113669,2.819330233
14,2018,ILLINOIS,26809,13438,11098,2273,13524885,5027056,6999849,1497979,0.50124958,0.413965459,0.08478496,0.371689371,0.51755331,0.110757245,716184,580246,135014,924,0,0.810191236,0.188518593,0.001290171,0,12318.03017,25.42,6742.78994,3555.59328,1130.71753,0.206364164,54.73919001,28.86495025,9.179369708
15,2018,INDIANA,19280,7959,10114,1203,8197646,3735606,4134643,325675,0.412811203,0.524585062,0.062396266,0.455692524,0.504369547,0.039727868,845234,756899,56743,28362,3230,0.89549048,0.067132889,0.033555205,0.003821427,7427.28897,699.9549,4483.88898,1529.86011,397.29234,9.424096771,60.37046624,20.59782669,5.349089575
16,2018,IOWA,24123,9180,10263,4675,8806907,4044915,3872593,888963,0.380549683,0.425444596,0.19379845,0.459288942,0.439722254,0.100939297,11754,10999,535,220,0,0.935766548,0.04551642,0.018717032,0,5125.28376,95.36876,2952.502,1307.477,470.995,1.860750828,57.60660557,25.51033389,9.189637531
17,2018,KANSAS,24906,13594,10024,1288,8680998,5693563,2743165,244271,0.545812254,0.4024733,0.051714446,0.655865028,0.315996502,0.028138585,0,0,0,0,0,0,0,0,0,8673.25457,36.70533,7011.34885,1275.14805,177.65511,0.423201345,80.83873007,14.70207106,2.048309646
18,2018,KENTUCKY,14368,5239,8111,1016,6509802,2480985,3717280,310678,0.364629733,0.564518374,0.070712695,0.381115278,0.57102812,0.047724647,1830111,1632734,172369,24583,425,0.892150258,0.094184998,0.013432519,0.000232226,5605.21103,64.99903,3847.00026,1290.76068,207.06101,1.159617892,68.63256779,23.02786948,3.694080542
19,2018,LOUISIANA,12899,6484,4733,1678,16587147,7752468,7449875,1384201,0.502674626,0.366927669,0.130087604,0.467378025,0.449135406,0.083450216,867135,695170,154903,15968,1094,0.801686012,0.178637698,0.018414664,0.001261626,5037.27786,161.20704,2271.19515,1481.47304,692.43044,3.200280876,45.08774805,29.410191,13.74612359
20,2018,MAINE,2473,786,1362,325,1264519,451266,708474,104779,0.317832592,0.550748079,0.131419329,0.35686771,0.560271534,0.082860756,0,0,0,0,0,0,0,0,0,2253.808,5.461,1365.097,498.7,254.67,0.24230103,60.56846901,22.12699573,11.29954282
21,2018,MARYLAND,5357,1757,3326,274,5426511,1602956,3648777,174778,0.32798208,0.62086989,0.051148031,0.295393486,0.672398342,0.032208172,9210642,8534504,629737,36737,9664,0.926591653,0.068370587,0.003988538,0.001049221,2920.05176,26.80334,1871.65831,544.90628,345.37242,0.917906332,64.09675115,18.66084319,11.82761295
22,2018,MASSACHUSETTS,5215,1370,3364,481,4119863,869419,2766279,484164,0.262703739,0.64506232,0.092233941,0.211031046,0.671449269,0.117519442,21869922,20794668,789875,250255,35124,0.950834118,0.036116956,0.011442885,0.001606041,3292.65681,30.89643,1284.03238,744.62215,899.95182,0.938343465,38.99684826,22.61462986,27.33208688
23,2018,MICHIGAN,11228,4479,5548,1196,6445678,2281475,3564054,599552,0.398913431,0.494121838,0.106519416,0.353954231,0.552937022,0.093016126,3821360,3351279,303290,28488,138303,0.876985942,0.079367032,0.007454938,0.036192089,11322.30921,62.13961,7180.33345,2405.39142,1104.13088,0.548824527,63.41757072,21.24470702,9.75181705
24,2018,MINNESOTA,13358,8259,4431,668,7132639,3859452,3022860,250327,0.61828118,0.331711334,0.050007486,0.541097341,0.423806672,0.035095986,1618213,1558245,56271,3552,145,0.962941838,0.034773543,0.002195014,8.96E-05,11692.47107,18.53516,7211.29516,2941.60217,894.65814,0.15852218,61.67468892,25.15808808,7.651574544
25,2018,MISSISSIPPI,17071,10711,4757,1603,9940070,6504401,3019248,416420,0.627438346,0.278659715,0.093901939,0.65436169,0.303745145,0.041893065,0,0,0,0,0,0,0,0,0,7416.30245,35.00645,4268.69052,1868.49773,711.67987,0.472020259,57.55820436,25.19446507,9.596154887
26,2018,MISSOURI,24512,10579,11817,2116,10701764,4325670,5466291,909803,0.43158453,0.482090405,0.086325065,0.404201588,0.51078411,0.085014302,487244,477394,7986,1860,4,0.979784256,0.016390145,0.003817389,8.21E-06,9769.67309,32.58728,5974.73704,2673.67343,550.9705,0.33355548,61.15595665,27.3670716,5.639600168
27,2018,MONTANA,5265,1605,3270,390,2084807,459891,1463582,161334,0.304843305,0.621082621,0.074074074,0.220591642,0.702022777,0.077385581,122998,41881,34368,41177,5572,0.340501472,0.279419178,0.334777801,0.04530155,7081.57227,11.89117,4850.72435,1595.85381,345.73368,0.167917089,68.49784434,22.53530359,4.882159877
28,2018,NEBRASKA,15349,7985,6003,1358,4340537,2586969,1528921,224124,0.520229331,0.391100397,0.088474819,0.596002061,0.352242361,0.051635086,48963,45393,1201,2369,0,0.927087801,0.024528726,0.048383473,0,7549.25896,350.18852,5479.01031,1033.80483,438.94634,4.638713837,72.57679646,13.6941233,5.8144295
29,2018,NEVADA,1979,978,974,27,1791492,838231,939426,13835,0.494188984,0.492167761,0.013643254,0.467895475,0.524381912,0.007722613,1445150,1322764,71870,50104,412,0.915312597,0.049731862,0.034670449,0.000285092,3291.20628,28.20394,2707.80882,426.50521,63.94607,0.856948413,82.27405363,12.9589328,1.942937165
30,2018,NEW HAMPSHIRE,2494,1323,947,224,1130225,631927,404980,93318,0.530473136,0.379711307,0.089815557,0.559116105,0.358318034,0.082565861,0,0,0,0,0,0,0,0,0,1482.88402,3.77772,1043.83596,195.63154,183.21678,0.25475492,70.39228597,13.1926393,12.35543559
31,2018,NEW JERSEY,6746,1819,4383,544,7002430,1654510,4852975,494945,0.269641269,0.649718352,0.080640379,0.23627655,0.693041558,0.070681892,8281076,7926636,226542,112668,15230,0.957198799,0.02735659,0.013605478,0.001839133,3163.66836,3.01805,1383.6976,681.6899,826.27933,0.095397167,43.73712547,21.54745133,26.11776065
32,2018,NEW MEXICO,4010,1519,2259,232,2080960,750052,1230457,100451,0.378802993,0.563341646,0.057855362,0.360435568,0.591292961,0.048271471,65551,4332,50400,10819,0,0.066085948,0.768866989,0.165047063,0,5932.72365,41.05922,3272.60936,1361.96361,839.98365,0.692080441,55.16200573,22.95680181,14.15848267
33,2018,NEW YORK,17521,6400,9364,1757,13089606,3596940,8164313,1328353,0.365275955,0.534444381,0.100279664,0.274793603,0.623724885,0.101481511,12394947,10606121,1424072,284410,80344,0.855681029,0.114891334,0.022945641,0.006481996,10837.4077,272.66056,5057.83778,2938.37955,1824.4877,2.515920482,46.67018091,27.11330635,16.83509332
34,2018,NORTH CAROLINA,18377,7186,9313,1871,9994006,4051533,5028174,910169,0.391032269,0.506774773,0.101812048,0.405396295,0.50311897,0.091071488,2690832,2571323,82769,36439,301,0.955586599,0.030759631,0.013541908,0.000111861,8418.02759,86.49092,5162.87684,2118.49599,594.45486,1.027448759,61.33119409,25.16618017,7.061688188
35,2018,NORTH DAKOTA,4355,2341,1545,469,1320937,770811,482267,67859,0.537543054,0.354764638,0.107692308,0.583533507,0.365094626,0.051371867,0,0,0,0,0,0,0,0,0,6252.4803,5.82633,4875.11712,1018.31568,208.95725,0.0931843,77.97093131,16.28658758,3.341989738
36,2018,OHIO,27277,15974,9785,1518,13956582,8043801,5430710,482071,0.585621586,0.358727133,0.055651281,0.576344624,0.389114613,0.034540764,360592,341287,13166,6011,128,0.946463039,0.03651218,0.01666981,0.000354972,9128.45516,28.15468,5837.90755,1913.04572,899.7866,0.308427653,63.95285344,20.9569493,9.85694276
37,2018,OKLAHOMA,23116,10304,10268,2540,8738610,4203648,3991370,542486,0.44575186,0.444194497,0.109880602,0.481043095,0.456751131,0.062079209,0,0,0,0,0,0,0,0,0,4631.04522,747.98768,2415.25831,947.77701,305.59984,16.15159525,52.15363261,20.46572566,6.598938803
38,2018,OREGON,8161,2881,4858,422,5060329,1043269,3829407,187653,0.353020463,0.595270187,0.051709349,0.206166239,0.756750599,0.037083162,1271341,994713,242564,34028,36,0.782412429,0.190793815,0.026765439,2.83E-05,6506.14921,12.81655,4116.36635,1883.5557,282.76816,0.196991332,63.26885869,28.95039199,4.346167769
39,2018,PENNSYLVANIA,22737,6985,11979,3770,13945241,3817119,8956109,1170852,0.307208515,0.526850508,0.165809034,0.273721982,0.642234078,0.083960686,10964400,10370833,441233,150052,2282,0.94586416,0.04024233,0.013685382,0.000208128,11623.71675,18.5577,5613.46752,3688.69516,1446.4495,0.159653753,48.29322359,31.7342141,12.44395
40,2018,RHODE ISLAND,780,134,466,180,793527,109894,493870,189763,0.171794872,0.597435897,0.230769231,0.138488041,0.622373278,0.239138681,243146,162272,1572,1608,77694,0.667385028,0.006465251,0.006613311,0.31953641,624.53844,20.75057,149.66,139.76222,237.70636,3.322544886,23.9632968,22.37848162,38.06112559
41,2018,SOUTH CAROLINA,9401,4225,4381,795,6985851,3191638,3339881,454332,0.449420274,0.466014254,0.084565472,0.456871754,0.478092218,0.065036028,0,0,0,0,0,0,0,0,0,6591.5068,17.88049,3704.17785,2098.31313,362.066,0.271265593,56.19622284,31.83358819,5.492917037
42,2018,SOUTH DAKOTA,5824,1906,2945,973,1803770,517279,1142586,143905,0.327266484,0.505666209,0.167067308,0.286776585,0.633443288,0.079780127,28054,24830,881,14,2329,0.885078777,0.031403721,0.000499038,0.083018464,6626.03358,50.11042,4001.51957,1844.24999,369.17445,0.756265712,60.39087369,27.83339335,5.571575295
43,2018,TENNESSEE,20177,9221,10084,871,10275911,4306805,5561752,407294,0.457005501,0.499776974,0.043167964,0.419116612,0.541241745,0.039635805,1545660,1418081,46920,73286,7373,0.917459855,0.030355964,0.04741405,0.004770131,5146.65293,203.50228,3736.22941,786.09464,256.1366,3.954070398,72.59532478,15.27390035,4.976760693
44,2018,TEXAS,54131,28020,25411,695,50368715,26200337,23665660,502093,0.517633149,0.469435259,0.012839223,0.520170844,0.469848397,0.00996835,704271,677869,19936,6459,7,0.96251159,0.028307285,0.009171186,9.94E-06,20235.09604,261.93392,11651.48818,5069.13916,2123.2226,1.294453555,57.58059244,25.05122363,10.49277254
45,2018,UTAH,3061,1659,1336,66,1948005,1013841,919942,14222,0.541979745,0.436458674,0.021561581,0.520450923,0.472248275,0.007300803,546422,295458,190848,60107,9,0.540713954,0.349268514,0.110001061,1.65E-05,4128.19285,12.70427,2542.94788,1150.0062,204.26975,0.307744102,61.59954179,27.8573759,4.948163941
46,2018,VERMONT,2778,1473,1239,66,884043,451405,404534,28104,0.530237581,0.44600432,0.023758099,0.510614303,0.457595388,0.031790309,0,0,0,0,0,0,0,0,0,1530.25338,9.03369,1023.10478,327.87622,97.33748,0.59033949,66.85852117,21.42626994,6.360873387
47,2018,VIRGINIA,13931,4786,8499,646,10125635,3560099,6146720,418815,0.343550355,0.610078243,0.046371402,0.351592666,0.607045385,0.04136185,15650338,15011859,457348,169969,11162,0.959203501,0.029222883,0.010860404,0.000713211,8126.95012,38.55602,4610.93642,2675.59929,380.92071,0.474421763,56.73636914,32.9225509,4.687129912
48,2018,WASHINGTON,8278,4317,3579,382,7224042,2790592,3893877,539572,0.521502778,0.432350809,0.046146412,0.386292328,0.539016384,0.074691149,9133405,9045155,54566,30920,2764,0.990337667,0.005974333,0.003385375,0.000302625,6588.83109,32.62911,3219.97277,1842.48359,1006.87382,0.495218493,48.8701672,27.96373992,15.28152424
49,2018,WEST VIRGINIA,7269,1978,3844,1444,3811742,743138,2535381,532829,0.272114459,0.528821021,0.198651809,0.194960205,0.665150212,0.139786218,2874651,2707789,116889,14347,35626,0.941953997,0.040661979,0.004990867,0.012393157,3335.09961,30.40148,1700.45427,1105.57443,275.97335,0.911561379,50.98661116,33.14966745,8.274815816
50,2018,WISCONSIN,14275,7383,5838,1054,7006791,3677689,3034479,294623,0.517197898,0.408966725,0.073835377,0.524874939,0.433076854,0.042048207,0,0,0,0,0,0,0,0,0,10873.22564,25.822,5493.0889,2812.223,1638.99128,0.237482426,50.51940502,25.86374176,15.07364359
51,2018,WYOMING,3129,926,1946,257,1339545,317802,900448,121296,0.295941195,0.621923937,0.082134867,0.237246229,0.672204368,0.090550149,721597,670708,37035,12393,1461,0.929477257,0.051323661,0.017174406,0.002024676,1696.02979,33.122,763.167,251.19324,536.95315,1.952913811,44.99726387,14.81066202,31.65941737
53,2018,PUERTO RICO,2325,444,1608,273,2180690,459866,1525035,195789,0.190967742,0.691612903,0.117419355,0.21088096,0.69933599,0.08978305,1210235,1197586,8698,3951,0,0.989548311,0.007187034,0.003264655,0,,,,,,,,,
